Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
11:33:28:6692,Apply Lable,Lidocaine,4,1,1,0,0,11:33:30:2589,
11:33:30:2589,AdministerSyringe,Lidocaine,4,1,1,1,0,11:33:32:6944,
11:33:32:6944,Trash Syringe,Lidocaine,4,1,1,1,1,11:33:35:9155,
11:33:36:6445,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 7 mL of Lidocaine
11:33:36:6445,Select Drug,Lidocaine,-,-,-,-,-,11:33:39:5567,
11:33:39:5567,Move Syringe,no,0.00,0,0,0,0,11:33:41:5696,
11:33:41:5696,Fill Syringe,Lidocaine,7,1,0,0,0,11:33:45:7945,
11:33:45:7945,AdministerSyringe,Lidocaine,7,1,0,1,0,11:33:58:1538,
11:33:58:1538,Trash Syringe,Lidocaine,7,1,0,1,1,11:34:01:9951,
11:34:03:2875,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
11:34:03:2875,Select Drug,Midazolam,-,-,-,-,-,11:34:06:1707,
11:34:06:1707,Move Syringe,no,0.00,0,0,0,0,11:34:17:6483,
11:34:17:6483,Fill Syringe,Midazolam,5,1,0,0,0,11:34:28:0525,
11:34:28:0525,Apply Lable,Midazolam,5,1,1,0,0,11:34:29:8744,
11:34:29:8744,AdministerSyringe,Midazolam,5,1,1,1,0,11:34:32:6744,
11:34:32:6744,Trash Syringe,Midazolam,5,1,1,1,1,11:34:40:8623,
11:34:44:9683,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
11:34:44:9683,Select Drug,Propofol,-,-,-,-,-,11:34:50:6314,
11:34:50:6314,Move Syringe,no,0.00,0,0,0,0,11:34:52:4196,
11:34:50:6314,Move Syringe,no,0.00,0,0,0,0,11:35:00:2726,
11:35:00:2726,Fill Syringe,Propofol,22,1,0,0,0,11:35:00:9193,
11:35:00:9193,Apply Lable,Propofol,22,1,1,0,0,11:35:02:3431,
11:35:02:3431,AdministerSyringe,Propofol,22,1,1,1,0,11:35:04:5961,
11:35:04:5961,Trash Syringe,Propofol,22,1,1,1,1,11:35:14:6816,
11:35:15:6427,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
11:35:15:6427,Select Drug,Rocuronium,-,-,-,-,-,11:35:20:4109,
11:35:20:4109,Move Syringe,no,0.00,0,0,0,0,11:35:23:2084,
11:35:23:2084,Fill Syringe,Rocuronium,22,1,0,0,0,11:35:27:9510,
11:35:27:9510,Apply Lable,Rocuronium,22,1,1,0,0,11:35:29:4410,
11:35:29:4410,AdministerSyringe,Rocuronium,22,1,1,1,0,11:35:32:8867,
11:35:32:8867,Trash Syringe,Rocuronium,22,1,1,1,1,11:35:35:6841,
11:35:36:2968,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
11:35:36:2968,Select Drug,Propofol,-,-,-,-,-,11:35:40:2553,
11:35:40:2553,Move Syringe,no,0.00,0,0,0,0,11:35:41:9102,
11:35:41:9102,Fill Syringe,Propofol,22,1,0,0,0,11:35:47:7529,
11:35:47:7529,Apply Lable,Propofol,22,1,1,0,0,11:35:49:2925,
11:35:49:2925,AdministerSyringe,Propofol,22,1,1,1,0,11:35:51:6783,
11:35:51:6783,Trash Syringe,Propofol,22,1,1,1,1,11:35:54:7159,
11:35:55:5281,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
11:35:55:5281,Select Drug,Atropine,-,-,-,-,-,11:35:58:0097,
11:35:58:0097,Move Syringe,no,0.00,0,0,0,0,11:35:59:7750,
11:35:59:7750,Fill Syringe,Atropine,22,1,0,0,0,11:36:00:5220,
11:36:00:5220,Apply Lable,Atropine,22,1,1,0,0,11:36:01:6971,
11:36:01:6971,AdministerSyringe,Atropine,22,1,1,1,0,11:36:03:9004,
11:36:03:9004,Trash Syringe,Atropine,22,1,1,1,1,11:36:07:2474,
11:36:10:5602,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
11:36:10:5607,Select Drug,Succinylcholine,-,-,-,-,-,11:36:14:8367,
11:36:14:8367,Move Syringe,no,0.00,0,0,0,0,11:36:25:2691,
11:36:25:2691,Fill Syringe,Succinylcholine,22,1,0,0,0,11:36:26:1309,
11:36:26:1309,Trash Syringe,Succinylcholine,22,1,0,0,1,11:36:32:6082,
11:36:32:6082,Select Drug,Succinylcholine,-,-,-,-,-,11:36:35:0738,
11:36:35:0738,Remove Drug,Succinylcholine,-,-,-,-,-,11:36:45:7788,
11:36:45:7788,Select Drug,Succinylcholine,-,-,-,-,-,11:36:47:5144,
11:36:47:5144,Move Syringe,no,0.00,0,0,0,0,11:37:04:3407,
11:37:04:3407,Fill Syringe,Succinylcholine,8,1,0,0,0,11:37:05:4511,
11:37:05:4511,Apply Lable,Succinylcholine,8,1,1,0,0,11:37:06:7427,
11:37:06:7427,AdministerSyringe,Succinylcholine,8,1,1,1,0,11:37:08:9461,
11:37:08:9461,Trash Syringe,Succinylcholine,8,1,1,1,1,11:37:14:1866,
11:37:15:3960,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
11:37:15:3960,Select Drug,Lidocaine,-,-,-,-,-,11:37:18:9294,
11:37:18:9294,Move Syringe,no,0.00,0,0,0,0,11:37:30:4303,
11:37:30:4303,Fill Syringe,Lidocaine,4,1,0,0,0,11:37:38:3664,
11:37:38:3664,Apply Lable,Lidocaine,4,1,1,0,0,11:37:39:7415,
11:37:39:7415,AdministerSyringe,Lidocaine,4,1,1,1,0,11:37:42:2758,
11:37:42:2758,Trash Syringe,Lidocaine,4,1,1,1,1,11:37:45:6980,
11:37:46:3768,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
11:37:46:3768,Select Drug,Lidocaine,-,-,-,-,-,11:37:53:4122,
11:37:53:4122,Remove Drug,Lidocaine,-,-,-,-,-,11:38:00:0625,
11:38:00:0625,Select Drug,Fentanyl,-,-,-,-,-,11:38:01:4191,
11:38:01:4191,Move Syringe,no,0.00,0,0,0,0,11:38:05:0242,
11:38:05:0242,Fill Syringe,Fentanyl,4,1,0,0,0,11:38:06:3006,
11:38:06:3006,Apply Lable,Fentanyl,4,1,1,0,0,11:38:07:9068,
11:38:07:9068,AdministerSyringe,Fentanyl,4,1,1,1,0,11:38:10:4586,
11:38:10:4586,Trash Syringe,Fentanyl,4,1,1,1,1,11:38:13:7825,
11:38:14:5275,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
11:38:14:5275,Select Drug,Vecuronium,-,-,-,-,-,11:38:28:0282,
11:38:28:0282,Move Syringe,no,0.00,0,0,0,0,11:38:30:4738,
11:38:30:4738,Fill Syringe,Vecuronium,3,1,0,0,0,11:38:33:8869,
11:38:33:8869,Apply Lable,Vecuronium,3,1,1,0,0,11:38:35:2776,
11:38:35:2776,AdministerSyringe,Vecuronium,3,1,1,1,0,11:38:37:6635,
11:38:37:6635,Trash Syringe,Vecuronium,3,1,1,1,1,11:38:40:9658,
11:38:40:9658,Select Drug,Vecuronium,-,-,-,-,-,11:38:45:8985,
11:38:45:8985,Move Syringe,no,0.00,0,0,0,0,11:38:49:5944,
11:38:49:5944,Fill Syringe,Vecuronium,3,1,0,0,0,11:38:50:6883,
11:38:50:6883,Apply Lable,Vecuronium,3,1,1,0,0,11:38:52:1788,
11:38:52:1788,AdministerSyringe,Vecuronium,3,1,1,1,0,11:38:54:8624,
11:38:54:8624,Trash Syringe,Vecuronium,3,1,1,1,1,11:38:58:0500,
11:38:58:9279,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
11:38:58:9279,Select Drug,Fentanyl,-,-,-,-,-,11:39:08:8150,
11:39:08:8150,Move Syringe,no,0.00,0,0,0,0,11:39:10:7657,
11:39:10:7657,Fill Syringe,Fentanyl,2,1,0,0,0,11:39:13:3676,
11:39:13:3676,Apply Lable,Fentanyl,2,1,1,0,0,11:39:14:5262,
11:39:14:5262,AdministerSyringe,Fentanyl,2,1,1,1,0,11:39:16:7135,
11:39:16:7135,Trash Syringe,Fentanyl,2,1,1,1,1,11:39:19:6842,
11:39:20:2477,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
11:39:20:2477,Select Drug,Succinylcholine,-,-,-,-,-,11:39:24:2073,
11:39:24:2073,Move Syringe,no,0.00,0,0,0,0,11:39:25:6743,
11:39:25:6743,Fill Syringe,Succinylcholine,7,1,0,0,0,11:39:30:2139,
11:39:30:2139,Apply Lable,Succinylcholine,7,1,1,0,0,11:39:32:5336,
11:39:32:5336,AdministerSyringe,Succinylcholine,7,1,1,1,0,11:39:39:2044,
11:39:39:2044,Trash Syringe,Succinylcholine,7,1,1,1,1,11:39:42:1999,
11:39:43:0286,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
11:39:43:0286,Select Drug,Fentanyl,-,-,-,-,-,11:39:45:9759,
11:39:45:9759,Move Syringe,no,0.00,0,0,0,0,11:39:47:8083,
11:39:47:8083,Fill Syringe,Fentanyl,3,1,0,0,0,11:39:51:3708,
11:39:51:3708,Apply Lable,Fentanyl,3,1,1,0,0,11:39:52:4968,
11:39:52:4968,AdministerSyringe,Fentanyl,3,1,1,1,0,11:39:54:8467,
11:39:54:8467,Trash Syringe,Fentanyl,3,1,1,1,1,11:39:57:8010,
11:39:58:4799,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
11:39:58:4799,Select Drug,Fentanyl,-,-,-,-,-,11:40:03:7823,
11:40:03:7823,Move Syringe,no,0.00,0,0,0,0,11:40:06:3607,
11:40:06:3607,Fill Syringe,Fentanyl,1,1,0,0,0,11:40:09:5923,
11:40:09:5923,Apply Lable,Fentanyl,1,1,1,0,0,11:40:10:5689,
11:40:10:5689,AdministerSyringe,Fentanyl,1,1,1,1,0,11:40:13:5178,
11:40:13:5178,Trash Syringe,Fentanyl,1,1,1,1,1,11:40:16:3680,
11:40:17:6614,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
11:40:17:6614,Select Drug,Rocuronium,-,-,-,-,-,11:40:28:0803,
11:40:28:0803,Move Syringe,no,0.00,0,0,0,0,11:40:29:8625,
11:40:29:8625,Fill Syringe,Rocuronium,3,1,0,0,0,11:40:37:8483,
11:40:37:8483,Apply Lable,Rocuronium,3,1,1,0,0,11:40:39:1397,
11:40:39:1397,AdministerSyringe,Rocuronium,3,1,1,1,0,11:40:41:6083,
11:40:41:6083,Trash Syringe,Rocuronium,3,1,1,1,1,11:40:45:1632,
11:40:45:7267,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
11:40:45:9418,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
11:40:45:9418,Select Drug,Vecuronium,-,-,-,-,-,11:40:51:8603,
11:40:51:8603,Move Syringe,no,0.00,0,0,0,0,11:40:55:1065,
11:40:55:1065,Fill Syringe,Vecuronium,5,1,0,0,0,11:40:57:5254,
11:40:57:5254,Apply Lable,Vecuronium,5,1,1,0,0,11:40:58:5687,
11:40:58:5687,AdministerSyringe,Vecuronium,5,1,1,1,0,11:41:00:5074,
11:41:00:5079,Trash Syringe,Vecuronium,5,1,1,1,1,11:41:03:0866,
11:41:03:0866,Select Drug,Vecuronium,-,-,-,-,-,11:41:10:7877,
11:41:10:7877,Move Syringe,no,0.00,0,0,0,0,11:41:13:2708,
11:41:13:2708,Fill Syringe,Vecuronium,5,1,0,0,0,11:41:13:9506,
11:41:13:9506,Apply Lable,Vecuronium,5,1,1,0,0,11:41:15:5579,
11:41:15:5579,AdministerSyringe,Vecuronium,5,1,1,1,0,11:41:17:5115,
11:41:17:5115,Trash Syringe,Vecuronium,5,1,1,1,1,11:41:20:4018,
11:41:21:4616,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
11:41:21:4616,Select Drug,Atropine,-,-,-,-,-,11:41:24:0209,
11:41:24:0209,Move Syringe,no,0.00,0,0,0,0,11:41:26:0518,
11:41:26:0518,Fill Syringe,Atropine,13,1,0,0,0,11:41:45:3084,
11:41:45:3084,Apply Lable,Atropine,13,1,1,0,0,11:41:47:7098,
11:41:47:7098,AdministerSyringe,Atropine,13,1,1,1,0,11:41:50:7248,
11:41:50:7248,Trash Syringe,Atropine,13,1,1,1,1,11:42:01:3623,
11:42:02:0085,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
11:42:02:0085,Select Drug,Atropine,-,-,-,-,-,11:42:04:3939,
11:42:04:3939,Move Syringe,no,0.00,0,0,0,0,11:42:05:9435,
11:42:05:9435,Fill Syringe,Atropine,15,1,0,0,0,11:42:10:2355,
11:42:10:2355,Apply Lable,Atropine,15,1,1,0,0,11:42:12:1857,
11:42:12:1857,AdministerSyringe,Atropine,15,1,1,1,0,11:42:19:1713,
11:42:19:1713,Trash Syringe,Atropine,15,1,1,1,1,11:42:22:2666,
11:42:23:7411,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
11:42:23:7411,Select Drug,Succinylcholine,-,-,-,-,-,11:42:27:1700,
11:42:27:1700,Move Syringe,no,0.00,0,0,0,0,11:42:29:4175,
11:42:29:4175,Fill Syringe,Succinylcholine,8,1,0,0,0,11:42:33:4432,
11:42:33:4432,Apply Lable,Succinylcholine,8,1,1,0,0,11:42:34:5858,
11:42:34:5858,AdministerSyringe,Succinylcholine,8,1,1,1,0,11:42:36:8228,
11:42:36:8228,Trash Syringe,Succinylcholine,8,1,1,1,1,11:42:41:6908,
11:42:46:5257,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 6 mL of Lidocaine
11:42:46:5257,Select Drug,Lidocaine,-,-,-,-,-,11:42:51:4157,
11:42:51:4157,Move Syringe,no,0.00,0,0,0,0,11:42:53:3143,
11:42:53:3143,Fill Syringe,Lidocaine,6,1,0,0,0,11:42:56:3469,
11:42:56:3469,Apply Lable,Lidocaine,6,1,1,0,0,11:42:57:5060,
11:42:57:5060,AdministerSyringe,Lidocaine,6,1,1,1,0,11:42:59:8255,
11:42:59:8255,Trash Syringe,Lidocaine,6,1,1,1,1,11:43:02:8170,
11:43:03:6422,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 3 mL of Lidocaine
11:43:03:6422,Select Drug,Lidocaine,-,-,-,-,-,11:43:05:4129,
11:43:05:4129,Move Syringe,no,0.00,0,0,0,0,11:43:13:6630,
11:43:13:6630,Fill Syringe,Lidocaine,3,1,0,0,0,11:43:18:5680,
11:43:18:5680,Apply Lable,Lidocaine,3,1,1,0,0,11:43:19:7101,
11:43:19:7101,AdministerSyringe,Lidocaine,3,1,1,1,0,11:43:21:8977,
11:43:21:8977,Trash Syringe,Lidocaine,3,1,1,1,1,11:43:25:4141,
11:43:25:9937,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 6 mL of Vecuronium
11:43:25:9937,Select Drug,Vecuronium,-,-,-,-,-,11:43:29:3381,
11:43:29:3381,Move Syringe,no,0.00,0,0,0,0,11:43:31:1369,
11:43:31:1369,Fill Syringe,Vecuronium,6,1,0,0,0,11:43:40:0005,
11:43:40:0005,AdministerSyringe,Vecuronium,6,1,0,1,0,11:43:47:0077,
11:43:47:0077,Trash Syringe,Vecuronium,6,1,0,1,1,11:43:50:7142,
11:43:51:5258,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 13 mL of Propofol
11:43:51:5258,Select Drug,Propofol,-,-,-,-,-,11:43:55:3160,
11:43:55:3160,Move Syringe,no,0.00,0,0,0,0,11:44:02:9349,
11:44:02:9349,Fill Syringe,Propofol,13,1,0,0,0,11:44:06:9942,
11:44:06:9942,Apply Lable,Propofol,13,1,1,0,0,11:44:08:5840,
11:44:08:5840,AdministerSyringe,Propofol,13,1,1,1,0,11:44:11:2506,
11:44:11:2506,Trash Syringe,Propofol,13,1,1,1,1,11:44:13:7208,
11:44:14:5158,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Rocuronium

