Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
14:48:37:7350,Trash Syringe,Midazolam,5,1,1,1,1,14:48:41:3918,
14:48:48:6783,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
14:48:48:6783,Select Drug,Propofol,-,-,-,-,-,14:48:54:2628,
14:48:54:2628,Move Syringe,no,0.00,0,0,0,0,14:48:56:0275,
14:48:56:0275,Fill Syringe,Propofol,22,1,0,0,0,14:49:00:9151,
14:49:00:9151,Apply Lable,Propofol,22,1,1,0,0,14:49:02:4226,
14:49:02:4226,AdministerSyringe,Propofol,22,1,1,1,0,14:49:05:3214,
14:49:05:3214,Trash Syringe,Propofol,22,1,1,1,1,14:49:09:8866,
14:49:11:2121,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
14:49:11:2121,Select Drug,Rocuronium,-,-,-,-,-,14:49:23:7894,
14:49:23:7894,Move Syringe,no,0.00,0,0,0,0,14:49:26:0509,
14:49:26:0509,Fill Syringe,Rocuronium,12,1,0,0,0,14:49:30:5414,
14:49:30:5414,Apply Lable,Rocuronium,12,1,1,0,0,14:49:32:1643,
14:49:32:1643,AdministerSyringe,Rocuronium,12,1,1,1,0,14:49:34:7983,
14:49:34:7983,Trash Syringe,Rocuronium,12,1,1,1,1,14:49:38:5082,
14:49:46:6062,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
14:49:46:6062,Select Drug,Propofol,-,-,-,-,-,14:49:51:1470,
14:49:51:1470,Move Syringe,no,0.00,0,0,0,0,14:49:53:4280,
14:49:53:4280,Fill Syringe,Propofol,28,1,0,0,0,14:49:56:3774,
14:49:56:3774,Apply Lable,Propofol,28,1,1,0,0,14:49:59:4341,
14:49:59:4341,AdministerSyringe,Propofol,28,1,1,1,0,14:50:05:5634,
14:50:05:5634,Trash Syringe,Propofol,28,1,1,1,1,14:50:09:0923,
14:50:10:6003,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
14:50:10:6003,Select Drug,Atropine,-,-,-,-,-,14:50:14:8834,
14:50:14:8834,Move Syringe,no,0.00,0,0,0,0,14:50:24:5543,
14:50:24:5543,Fill Syringe,Atropine,12,1,0,0,0,14:50:29:5417,
14:50:29:5417,Apply Lable,Atropine,12,1,1,0,0,14:50:31:0316,
14:50:31:0316,AdministerSyringe,Atropine,12,1,1,1,0,14:50:33:1523,
14:50:33:1523,Trash Syringe,Atropine,12,1,1,1,1,14:50:36:4772,
14:50:37:3385,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
14:50:37:3385,Select Drug,Succinylcholine,-,-,-,-,-,14:50:45:5472,
14:50:45:5472,Move Syringe,no,0.00,0,0,0,0,14:50:47:4949,
14:50:47:4949,Fill Syringe,Succinylcholine,8,1,0,0,0,14:50:50:9747,
14:50:50:9747,Apply Lable,Succinylcholine,8,1,1,0,0,14:50:52:6137,
14:50:52:6137,AdministerSyringe,Succinylcholine,8,1,1,1,0,14:50:54:6684,
14:50:54:6684,Trash Syringe,Succinylcholine,8,1,1,1,1,14:50:58:3101,
14:50:59:8954,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
14:50:59:8954,Select Drug,Lidocaine,-,-,-,-,-,14:51:13:9498,
14:51:13:9498,Move Syringe,no,0.00,0,0,0,0,14:51:19:3212,
14:51:19:3212,Fill Syringe,Lidocaine,4,1,0,0,0,14:51:21:5581,
14:51:21:5581,Apply Lable,Lidocaine,4,1,1,0,0,14:51:23:2637,
14:51:23:2637,AdministerSyringe,Lidocaine,4,1,1,1,0,14:51:25:6995,
14:51:25:6995,Trash Syringe,Lidocaine,4,1,1,1,1,14:51:30:1408,
14:51:31:2337,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
14:51:31:2337,Select Drug,Fentanyl,-,-,-,-,-,14:51:34:2535,
14:51:34:2535,Move Syringe,no,0.00,0,0,0,0,14:51:38:2050,
14:51:38:2050,Fill Syringe,Fentanyl,4,1,0,0,0,14:51:42:6349,
14:51:42:6349,Apply Lable,Fentanyl,4,1,1,0,0,14:51:44:2913,
14:51:44:2913,AdministerSyringe,Fentanyl,4,1,1,1,0,14:51:47:1404,
14:51:47:1404,Trash Syringe,Fentanyl,4,1,1,1,1,14:51:50:7756,
14:51:52:9459,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
14:51:52:9459,Select Drug,Vecuronium,-,-,-,-,-,14:51:56:6110,
14:51:56:6110,Move Syringe,no,0.00,0,0,0,0,14:51:58:4915,
14:51:58:4915,Fill Syringe,Vecuronium,3,1,0,0,0,14:52:01:4078,
14:52:01:4078,Apply Lable,Vecuronium,3,1,1,0,0,14:52:03:8813,
14:52:03:8813,AdministerSyringe,Vecuronium,3,1,1,1,0,14:52:12:7584,
14:52:12:7584,Trash Syringe,Vecuronium,3,1,1,1,1,14:52:16:2276,
14:52:18:1658,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
14:52:18:1658,Select Drug,Vecuronium,-,-,-,-,-,14:52:19:1434,
14:52:19:1434,Remove Drug,Vecuronium,-,-,-,-,-,14:52:34:5698,
14:52:34:5698,Select Drug,Fentanyl,-,-,-,-,-,14:52:36:6910,
14:52:36:6910,Move Syringe,no,0.00,0,0,0,0,14:52:38:6211,
14:52:38:6211,Fill Syringe,Fentanyl,2,1,0,0,0,14:52:43:3443,
14:52:43:3443,Apply Lable,Fentanyl,2,1,1,0,0,14:52:45:0326,
14:52:45:0326,AdministerSyringe,Fentanyl,2,1,1,1,0,14:52:47:3694,
14:52:47:3694,Trash Syringe,Fentanyl,2,1,1,1,1,14:52:51:1590,
14:52:56:9098,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
14:52:56:9098,Select Drug,Succinylcholine,-,-,-,-,-,14:53:02:3935,
14:53:02:3935,Move Syringe,no,0.00,0,0,0,0,14:53:06:5425,
14:53:06:5425,Fill Syringe,Succinylcholine,8,1,0,0,0,14:53:10:7673,
14:53:10:7673,Apply Lable,Succinylcholine,8,1,1,0,0,14:53:16:9788,
14:53:16:9788,Trash Syringe,Succinylcholine,8,1,1,0,1,14:53:18:5199,
14:53:18:5199,Select Drug,Succinylcholine,-,-,-,-,-,14:53:21:5818,
14:53:21:5818,Move Syringe,no,0.00,0,0,0,0,14:53:23:2628,
14:53:23:2628,Fill Syringe,Succinylcholine,7,1,0,0,0,14:53:25:6321,
14:53:25:6321,Apply Lable,Succinylcholine,7,1,1,0,0,14:53:29:4457,
14:53:29:4457,AdministerSyringe,Succinylcholine,7,1,1,1,0,14:53:36:6883,
14:53:36:6883,Trash Syringe,Succinylcholine,7,1,1,1,1,14:53:51:0555,
14:53:52:9105,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
14:53:52:9105,Select Drug,Fentanyl,-,-,-,-,-,14:54:02:6515,
14:54:02:6515,Move Syringe,no,0.00,0,0,0,0,14:54:05:0706,
14:54:05:0706,Fill Syringe,Fentanyl,3,1,0,0,0,14:54:08:8155,
14:54:08:8155,Apply Lable,Fentanyl,3,1,1,0,0,14:54:10:2393,
14:54:10:2393,AdministerSyringe,Fentanyl,3,1,1,1,0,14:54:12:5089,
14:54:12:5089,Trash Syringe,Fentanyl,3,1,1,1,1,14:54:15:9772,
14:54:23:0143,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
14:54:23:0143,Select Drug,Fentanyl,-,-,-,-,-,14:54:25:5290,
14:54:25:5290,Move Syringe,no,0.00,0,0,0,0,14:54:28:8364,
14:54:28:8364,Fill Syringe,Fentanyl,1,1,0,0,0,14:54:35:8612,
14:54:35:8612,Apply Lable,Fentanyl,1,1,1,0,0,14:54:37:2684,
14:54:37:2684,AdministerSyringe,Fentanyl,1,1,1,1,0,14:54:39:5886,
14:54:39:5886,Trash Syringe,Fentanyl,1,1,1,1,1,14:54:42:8954,
14:54:43:9497,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
14:54:43:9497,Select Drug,Rocuronium,-,-,-,-,-,14:54:56:7610,
14:54:56:7610,Move Syringe,no,0.00,0,0,0,0,14:54:59:1918,
14:54:59:1918,Fill Syringe,Rocuronium,4,1,0,0,0,14:55:03:3343,
14:55:03:3343,Apply Lable,Rocuronium,4,1,1,0,0,14:55:09:4542,
14:55:09:4542,Trash Syringe,Rocuronium,4,1,1,0,1,14:55:15:8614,
14:55:15:8614,Select Drug,Rocuronium,-,-,-,-,-,14:55:18:2452,
14:55:18:2452,Move Syringe,no,0.00,0,0,0,0,14:55:19:9435,
14:55:19:9435,Fill Syringe,Rocuronium,3,1,0,0,0,14:55:22:6116,
14:55:22:6116,Apply Lable,Rocuronium,3,1,1,0,0,14:55:24:0855,
14:55:24:0855,AdministerSyringe,Rocuronium,3,1,1,1,0,14:55:28:2774,
14:55:28:2774,Trash Syringe,Rocuronium,3,1,1,1,1,14:55:30:9871,
14:55:38:3287,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
14:55:38:3287,Select Drug,Fentanyl,-,-,-,-,-,14:55:42:0075,
14:55:42:0075,Move Syringe,no,0.00,0,0,0,0,14:55:43:6905,
14:55:43:6905,Fill Syringe,Fentanyl,4,1,0,0,0,14:55:49:4232,
14:55:49:4232,Apply Lable,Fentanyl,4,1,1,0,0,14:55:50:9468,
14:55:50:9468,AdministerSyringe,Fentanyl,4,1,1,1,0,14:55:53:1336,
14:55:53:1336,Trash Syringe,Fentanyl,4,1,1,1,1,14:55:56:9267,
14:56:02:8838,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
14:56:02:8838,Select Drug,Vecuronium,-,-,-,-,-,14:56:07:3206,
14:56:07:3206,Move Syringe,no,0.00,0,0,0,0,14:56:10:3286,
14:56:10:3286,Fill Syringe,Vecuronium,5,1,0,0,0,14:56:13:7582,
14:56:13:7582,Apply Lable,Vecuronium,5,1,1,0,0,14:56:15:1986,
14:56:15:1986,AdministerSyringe,Vecuronium,5,1,1,1,0,14:56:17:3696,
14:56:17:3696,Trash Syringe,Vecuronium,5,1,1,1,1,14:56:20:7777,
14:56:26:9713,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
14:56:26:9713,Select Drug,Atropine,-,-,-,-,-,14:56:29:9176,
14:56:29:9176,Move Syringe,no,0.00,0,0,0,0,14:56:31:4512,
14:56:31:4512,Fill Syringe,Atropine,13,1,0,0,0,14:56:35:2293,
14:56:35:2293,Apply Lable,Atropine,13,1,1,0,0,14:56:37:8989,
14:56:37:8989,AdministerSyringe,Atropine,13,1,1,1,0,14:56:44:8449,
14:56:44:8449,Trash Syringe,Atropine,13,1,1,1,1,14:56:48:3099,
14:56:49:9994,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
14:56:49:9994,Select Drug,Atropine,-,-,-,-,-,14:56:51:5376,
14:56:51:5376,Move Syringe,no,0.00,0,0,0,0,14:56:53:0396,
14:56:53:0396,Fill Syringe,Atropine,15,1,0,0,0,14:56:55:6740,
14:56:55:6740,Apply Lable,Atropine,15,1,1,0,0,14:56:58:2750,
14:56:58:2750,AdministerSyringe,Atropine,15,1,1,1,0,14:57:04:1937,
14:57:04:1937,Trash Syringe,Atropine,15,1,1,1,1,14:57:07:3130,
14:57:08:0410,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
14:57:08:0415,Select Drug,Succinylcholine,-,-,-,-,-,14:57:17:2937,
14:57:17:2937,Move Syringe,no,0.00,0,0,0,0,14:57:19:8390,
14:57:19:8390,Fill Syringe,Succinylcholine,8,1,0,0,0,14:57:23:3850,
14:57:23:3850,Apply Lable,Succinylcholine,8,1,1,0,0,14:57:24:7927,
14:57:24:7927,AdministerSyringe,Succinylcholine,8,1,1,1,0,14:57:26:7140,
14:57:26:7140,Trash Syringe,Succinylcholine,8,1,1,1,1,14:57:29:8961,

