Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
08:31:07:6693,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
08:31:07:6693,Select Drug,Propofol,-,-,-,-,-,08:31:13:8350,
08:31:13:8350,Move Syringe,no,0.00,0,0,0,0,08:31:23:3503,
08:31:23:3503,Fill Syringe,Propofol,22,1,0,0,0,08:31:26:2010,
08:31:26:2010,Apply Lable,Propofol,22,1,1,0,0,08:31:27:4924,
08:31:27:4924,AdministerSyringe,Propofol,22,1,1,1,0,08:31:29:5629,
08:31:29:5629,Trash Syringe,Propofol,22,1,1,1,1,08:31:32:7343,
08:31:33:6453,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
08:31:33:6453,Select Drug,Rocuronium,-,-,-,-,-,08:31:39:0766,
08:31:39:0766,Move Syringe,no,0.00,0,0,0,0,08:31:41:0729,
08:31:41:0729,Fill Syringe,Rocuronium,12,1,0,0,0,08:31:45:0157,
08:31:45:0157,Apply Lable,Rocuronium,12,1,1,0,0,08:31:47:2261,
08:31:47:2261,AdministerSyringe,Rocuronium,12,1,1,1,0,08:31:59:0766,
08:31:59:0766,Trash Syringe,Rocuronium,12,1,1,1,1,08:32:01:7634,
08:32:02:6418,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
08:32:02:6418,Select Drug,Propofol,-,-,-,-,-,08:32:06:8289,
08:32:06:8289,Move Syringe,no,0.00,0,0,0,0,08:32:08:4603,
08:32:08:4603,Fill Syringe,Propofol,28,1,0,0,0,08:32:12:8511,
08:32:12:8511,Apply Lable,Propofol,28,1,1,0,0,08:32:13:9771,
08:32:13:9771,AdministerSyringe,Propofol,28,1,1,1,0,08:32:15:9483,
08:32:15:9483,Trash Syringe,Propofol,28,1,1,1,1,08:32:19:5569,
08:32:26:6333,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
08:32:26:6333,Select Drug,Atropine,-,-,-,-,-,08:32:31:1726,
08:32:31:1726,Move Syringe,no,0.00,0,0,0,0,08:32:33:0210,
08:32:33:0210,Fill Syringe,Atropine,12,1,0,0,0,08:32:39:0681,
08:32:39:0681,Apply Lable,Atropine,12,1,1,0,0,08:32:40:0949,
08:32:40:0949,AdministerSyringe,Atropine,12,1,1,1,0,08:32:47:3991,
08:32:47:3991,Trash Syringe,Atropine,12,1,1,1,1,08:32:50:3449,
08:32:51:7035,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
08:32:51:7035,Select Drug,Succinylcholine,-,-,-,-,-,08:32:56:9891,
08:32:56:9891,Move Syringe,no,0.00,0,0,0,0,08:32:58:5878,
08:32:58:5878,Fill Syringe,Succinylcholine,8,1,0,0,0,08:33:02:6803,
08:33:02:6803,Apply Lable,Succinylcholine,8,1,1,0,0,08:33:03:6905,
08:33:03:6905,AdministerSyringe,Succinylcholine,8,1,1,1,0,08:33:05:3634,
08:33:05:3634,Trash Syringe,Succinylcholine,8,1,1,1,1,08:33:08:2286,
08:33:16:3869,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
08:33:16:3869,Select Drug,Lidocaine,-,-,-,-,-,08:33:21:3206,
08:33:21:3206,Move Syringe,no,0.00,0,0,0,0,08:33:22:8713,
08:33:22:8713,Fill Syringe,Lidocaine,4,1,0,0,0,08:33:26:0197,
08:33:26:0197,Apply Lable,Lidocaine,4,1,1,0,0,08:33:27:0624,
08:33:27:0624,AdministerSyringe,Lidocaine,4,1,1,1,0,08:33:28:8352,
08:33:28:8352,Trash Syringe,Lidocaine,4,1,1,1,1,08:33:31:2977,
08:33:32:3541,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
08:33:32:3541,Select Drug,Fentanyl,-,-,-,-,-,08:33:42:9435,
08:33:42:9435,Move Syringe,no,0.00,0,0,0,0,08:33:44:4104,
08:33:44:4104,Fill Syringe,Fentanyl,4,1,0,0,0,08:33:46:3159,
08:33:46:3159,Apply Lable,Fentanyl,4,1,1,0,0,08:33:47:5081,
08:33:47:5081,AdministerSyringe,Fentanyl,4,1,1,1,0,08:33:49:2483,
08:33:49:2483,Trash Syringe,Fentanyl,4,1,1,1,1,08:33:52:3104,
08:33:53:2214,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
08:33:53:2214,Select Drug,Vecuronium,-,-,-,-,-,08:33:57:0912,
08:33:57:0912,Move Syringe,no,0.00,0,0,0,0,08:34:06:6022,
08:34:06:6022,Fill Syringe,Vecuronium,3,1,0,0,0,08:34:09:3370,
08:34:09:3370,Apply Lable,Vecuronium,3,1,1,0,0,08:34:10:3793,
08:34:10:3793,AdministerSyringe,Vecuronium,3,1,1,1,0,08:34:12:0858,
08:34:12:0858,Trash Syringe,Vecuronium,3,1,1,1,1,08:34:14:6963,
08:34:15:5080,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
08:34:15:5080,Select Drug,Fentanyl,-,-,-,-,-,08:34:26:2427,
08:34:26:2427,Move Syringe,no,0.00,0,0,0,0,08:34:28:5865,
08:34:28:5865,Fill Syringe,Fentanyl,2,1,0,0,0,08:34:31:4201,
08:34:31:4201,Apply Lable,Fentanyl,2,1,1,0,0,08:34:32:5461,
08:34:32:5461,AdministerSyringe,Fentanyl,2,1,1,1,0,08:34:35:8760,
08:34:35:8760,Trash Syringe,Fentanyl,2,1,1,1,1,08:34:38:4143,
08:34:39:1433,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
08:34:39:1433,Select Drug,Succinylcholine,-,-,-,-,-,08:34:42:9033,
08:34:42:9033,Move Syringe,no,0.00,0,0,0,0,08:34:51:0253,
08:34:51:0253,Fill Syringe,Succinylcholine,7,1,0,0,0,08:34:56:5094,
08:34:56:5094,Apply Lable,Succinylcholine,7,1,1,0,0,08:34:57:9994,
08:34:57:9994,AdministerSyringe,Succinylcholine,7,1,1,1,0,08:35:01:5941,
08:35:01:5941,Trash Syringe,Succinylcholine,7,1,1,1,1,08:35:05:0259,
08:35:12:5715,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
08:35:12:5715,Select Drug,Fentanyl,-,-,-,-,-,08:35:16:9423,
08:35:16:9423,Move Syringe,no,0.00,0,0,0,0,08:35:18:6070,
08:35:18:6070,Fill Syringe,Fentanyl,3,1,0,0,0,08:35:21:7724,
08:35:21:7724,Apply Lable,Fentanyl,3,1,1,0,0,08:35:22:9309,
08:35:22:9309,AdministerSyringe,Fentanyl,3,1,1,1,0,08:35:25:1844,
08:35:25:1844,Trash Syringe,Fentanyl,3,1,1,1,1,08:35:28:4772,
08:35:29:3220,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
08:35:29:3220,Select Drug,Fentanyl,-,-,-,-,-,08:35:41:8038,
08:35:41:8038,Move Syringe,no,0.00,0,0,0,0,08:35:45:9404,
08:35:45:9404,Fill Syringe,Fentanyl,1,1,0,0,0,08:35:46:4713,
08:35:46:4713,Apply Lable,Fentanyl,1,1,1,0,0,08:35:47:4815,
08:35:47:4815,AdministerSyringe,Fentanyl,1,1,1,1,0,08:35:49:1380,
08:35:49:1380,Trash Syringe,Fentanyl,1,1,1,1,1,08:35:52:3305,
08:35:53:2239,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
08:35:53:2244,Select Drug,Rocuronium,-,-,-,-,-,08:36:05:2812,
08:36:05:2812,Move Syringe,no,0.00,0,0,0,0,08:36:06:7306,
08:36:06:7306,Fill Syringe,Rocuronium,1,1,0,0,0,08:36:07:9909,
08:36:07:9909,Apply Lable,Rocuronium,1,1,1,0,0,08:36:12:7443,
08:36:12:7443,AdministerSyringe,Rocuronium,1,1,1,1,0,08:36:14:7658,
08:36:14:7658,Trash Syringe,Rocuronium,1,1,1,1,1,08:36:17:3142,
08:36:18:0266,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
08:36:18:0266,Select Drug,Fentanyl,-,-,-,-,-,08:36:21:6197,
08:36:21:6197,Move Syringe,no,0.00,0,0,0,0,08:36:24:0966,
08:36:24:0966,Fill Syringe,Fentanyl,4,1,0,0,0,08:36:28:8348,
08:36:28:8348,Apply Lable,Fentanyl,4,1,1,0,0,08:36:30:4246,
08:36:30:4246,AdministerSyringe,Fentanyl,4,1,1,1,0,08:36:41:6719,
08:36:41:6719,Trash Syringe,Fentanyl,4,1,1,1,1,08:36:44:0482,
08:36:45:0424,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
08:36:45:0424,Select Drug,Vecuronium,-,-,-,-,-,08:36:50:3657,
08:36:50:3657,Move Syringe,no,0.00,0,0,0,0,08:37:00:9275,
08:37:00:9275,Fill Syringe,Vecuronium,5,1,0,0,0,08:37:03:9266,
08:37:03:9266,Apply Lable,Vecuronium,5,1,1,0,0,08:37:05:1354,
08:37:05:1354,AdministerSyringe,Vecuronium,5,1,1,1,0,08:37:07:3884,
08:37:07:3884,Trash Syringe,Vecuronium,5,1,1,1,1,08:37:10:1299,
08:37:11:0744,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
08:37:11:0744,Select Drug,Atropine,-,-,-,-,-,08:37:14:1910,
08:37:14:1910,Move Syringe,no,0.00,0,0,0,0,08:37:15:7572,
08:37:15:7572,Fill Syringe,Atropine,13,1,0,0,0,08:37:20:3465,
08:37:20:3465,Apply Lable,Atropine,13,1,1,0,0,08:37:21:4730,
08:37:21:4730,AdministerSyringe,Atropine,13,1,1,1,0,08:37:23:7257,
08:37:23:7257,Trash Syringe,Atropine,13,1,1,1,1,08:37:36:6197,
08:37:38:3263,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
08:37:38:3263,Select Drug,Atropine,-,-,-,-,-,08:37:40:0955,
08:37:40:0955,Move Syringe,no,0.00,0,0,0,0,08:37:47:1610,
08:37:47:1610,Fill Syringe,Atropine,15,1,0,0,0,08:37:47:9400,
08:37:47:9400,Apply Lable,Atropine,15,1,1,0,0,08:37:49:0992,
08:37:49:0992,AdministerSyringe,Atropine,15,1,1,1,0,08:37:51:7337,
08:37:51:7337,Trash Syringe,Atropine,15,1,1,1,1,08:37:54:5633,
08:37:55:9214,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
08:37:55:9214,Select Drug,Succinylcholine,-,-,-,-,-,08:38:06:3578,
08:38:06:3578,Move Syringe,no,0.00,0,0,0,0,08:38:12:5970,
08:38:12:5970,Fill Syringe,Succinylcholine,8,1,0,0,0,08:38:13:2273,
08:38:13:2273,Apply Lable,Succinylcholine,8,1,1,0,0,08:38:14:3036,
08:38:14:3036,AdministerSyringe,Succinylcholine,8,1,1,1,0,08:38:16:7387,
08:38:16:7387,Trash Syringe,Succinylcholine,8,1,1,1,1,08:38:19:3809,
08:38:20:3745,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 6 mL of Lidocaine
08:38:20:3745,Select Drug,Lidocaine,-,-,-,-,-,08:38:24:8636,
08:38:24:8636,Move Syringe,no,0.00,0,0,0,0,08:38:33:5850,
08:38:33:5850,Fill Syringe,Lidocaine,6,1,0,0,0,08:38:36:8657,
08:38:36:8657,Apply Lable,Lidocaine,6,1,1,0,0,08:38:38:1403,
08:38:38:1403,AdministerSyringe,Lidocaine,6,1,1,1,0,08:38:40:0620,
08:38:40:0620,Trash Syringe,Lidocaine,6,1,1,1,1,08:38:42:9639,
08:38:42:9639,Select Drug,Lidocaine,-,-,-,-,-,08:38:53:8637,
08:38:53:8637,Move Syringe,no,0.00,0,0,0,0,08:38:56:9545,
08:38:56:9545,Fill Syringe,Lidocaine,6,1,0,0,0,08:38:58:3638,
08:38:58:3638,Apply Lable,Lidocaine,6,1,1,0,0,08:38:59:4567,
08:38:59:4567,AdministerSyringe,Lidocaine,6,1,1,1,0,08:39:01:7591,
08:39:01:7591,Trash Syringe,Lidocaine,6,1,1,1,1,08:39:04:8278,
08:39:17:1658,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 3 mL of Lidocaine
08:39:17:1658,Select Drug,Lidocaine,-,-,-,-,-,08:39:19:1014,
08:39:19:1014,Move Syringe,no,0.00,0,0,0,0,08:39:21:8498,
08:39:21:8498,Fill Syringe,Lidocaine,3,1,0,0,0,08:39:24:9325,
08:39:24:9325,Apply Lable,Lidocaine,3,1,1,0,0,08:39:25:9583,
08:39:25:9583,AdministerSyringe,Lidocaine,3,1,1,1,0,08:39:28:1784,
08:39:28:1784,Trash Syringe,Lidocaine,3,1,1,1,1,08:39:31:4952,
08:39:32:6056,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 6 mL of Vecuronium
08:39:32:6056,Select Drug,Vecuronium,-,-,-,-,-,08:39:48:4053,
08:39:48:4053,Move Syringe,no,0.00,0,0,0,0,08:39:50:4357,
08:39:50:4357,Fill Syringe,Vecuronium,5,1,0,0,0,08:39:53:7330,
08:39:53:7330,Apply Lable,Vecuronium,5,1,1,0,0,08:39:55:2561,
08:39:55:2561,AdministerSyringe,Vecuronium,5,1,1,1,0,08:39:57:0786,
08:39:57:0786,Trash Syringe,Vecuronium,5,1,1,1,1,08:40:00:0806,
08:40:01:5174,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 13 mL of Propofol
08:40:01:5174,Select Drug,Propofol,-,-,-,-,-,08:40:14:0276,
08:40:14:0276,Move Syringe,no,0.00,0,0,0,0,08:40:15:9755,
08:40:15:9755,Fill Syringe,Propofol,13,1,0,0,0,08:40:19:2733,
08:40:19:2733,Apply Lable,Propofol,13,1,1,0,0,08:40:20:7797,
08:40:20:7797,AdministerSyringe,Propofol,13,1,1,1,0,08:40:22:7515,
08:40:22:7515,Trash Syringe,Propofol,13,1,1,1,1,08:40:25:6794,
08:40:31:1349,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Rocuronium
08:40:31:1349,Select Drug,Rocuronium,-,-,-,-,-,08:40:37:5428,
08:40:37:5428,Move Syringe,no,0.00,0,0,0,0,08:40:39:1256,
08:40:39:1256,Fill Syringe,Rocuronium,4,1,0,0,0,08:40:42:5722,
08:40:42:5722,Apply Lable,Rocuronium,4,1,1,0,0,08:40:43:6987,
08:40:43:6987,AdministerSyringe,Rocuronium,4,1,1,1,0,08:40:45:3217,
08:40:45:3217,Trash Syringe,Rocuronium,4,1,1,1,1,08:40:48:6496,

