Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
13:38:02:8635,Trash Syringe,Lidocaine,4,1,1,1,1,13:38:21:9956,
13:38:21:9956,Select Drug,Lidocaine,-,-,-,-,-,13:38:24:1794,
13:38:24:1794,Move Syringe,no,0.00,0,0,0,0,13:38:26:1748,
13:38:26:1748,Fill Syringe,Lidocaine,7,1,0,0,0,13:38:30:1349,
13:38:30:1349,Apply Lable,Lidocaine,7,1,1,0,0,13:38:32:7425,
13:38:32:7425,AdministerSyringe,Lidocaine,7,1,1,1,0,13:38:40:9227,
13:38:44:3408,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
13:38:40:9227,Trash Syringe,Lidocaine,7,1,1,1,1,13:38:51:8061,
13:38:51:8061,Select Drug,Midazolam,-,-,-,-,-,13:38:54:0897,
13:38:54:0897,Move Syringe,no,0.00,0,0,0,0,13:38:56:5994,
13:38:56:5994,Fill Syringe,Midazolam,5,1,0,0,0,13:39:00:4931,
13:39:00:4931,Apply Lable,Midazolam,5,1,1,0,0,13:39:03:1643,
13:39:03:1643,AdministerSyringe,Midazolam,5,1,1,1,0,13:39:12:3759,
13:39:12:3759,Trash Syringe,Midazolam,5,1,1,1,1,13:39:15:7877,
13:39:16:7327,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
13:39:16:7327,Select Drug,Propofol,-,-,-,-,-,13:39:23:2712,
13:39:23:2712,Move Syringe,no,0.00,0,0,0,0,13:39:38:1229,
13:39:38:1229,Fill Syringe,Propofol,22,1,0,0,0,13:39:42:8116,
13:39:42:8116,Apply Lable,Propofol,22,1,1,0,0,13:39:45:4120,
13:39:45:4120,AdministerSyringe,Propofol,22,1,1,1,0,13:39:47:6651,
13:39:47:6651,Trash Syringe,Propofol,22,1,1,1,1,13:39:50:9052,
13:39:57:1479,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
13:39:57:1479,Select Drug,Rocuronium,-,-,-,-,-,13:40:06:8035,
13:40:06:8035,Move Syringe,no,0.00,0,0,0,0,13:40:08:4028,
13:40:08:4028,Fill Syringe,Rocuronium,12,1,0,0,0,13:40:11:3196,
13:40:11:3196,Apply Lable,Rocuronium,12,1,1,0,0,13:40:13:3114,
13:40:13:3114,AdministerSyringe,Rocuronium,12,1,1,1,0,13:40:25:1381,
13:40:25:1381,Trash Syringe,Rocuronium,12,1,1,1,1,13:40:28:4053,
13:40:30:1943,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
13:40:30:1943,Select Drug,Rocuronium,-,-,-,-,-,13:40:31:4501,
13:40:31:4501,Remove Drug,Rocuronium,-,-,-,-,-,13:40:34:1420,
13:40:34:1420,Select Drug,Propofol,-,-,-,-,-,13:40:39:1585,
13:40:39:1585,Move Syringe,no,0.00,0,0,0,0,13:40:41:9835,
13:40:41:9835,Fill Syringe,Propofol,28,1,0,0,0,13:40:55:2535,
13:40:55:2535,Apply Lable,Propofol,28,1,1,0,0,13:40:56:9590,
13:40:56:9590,AdministerSyringe,Propofol,28,1,1,1,0,13:40:59:1298,
13:40:59:1298,Trash Syringe,Propofol,28,1,1,1,1,13:41:03:2344,
13:41:07:3441,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
13:41:07:3441,Select Drug,Atropine,-,-,-,-,-,13:41:14:2559,
13:41:14:2559,Move Syringe,no,0.00,0,0,0,0,13:41:16:0198,
13:41:16:0198,Fill Syringe,Atropine,12,1,0,0,0,13:41:19:6324,
13:41:19:6324,Apply Lable,Atropine,12,1,1,0,0,13:41:21:4538,
13:41:21:4538,AdministerSyringe,Atropine,12,1,1,1,0,13:41:23:3589,
13:41:23:3589,Trash Syringe,Atropine,12,1,1,1,1,13:41:27:3581,
13:41:32:8379,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
13:41:32:8379,Select Drug,Succinylcholine,-,-,-,-,-,13:41:37:8227,
13:41:37:8227,Move Syringe,no,0.00,0,0,0,0,13:41:39:6712,
13:41:39:6712,Fill Syringe,Succinylcholine,8,1,0,0,0,13:41:43:2171,
13:41:43:2171,Apply Lable,Succinylcholine,8,1,1,0,0,13:41:47:8225,
13:41:47:8225,AdministerSyringe,Succinylcholine,8,1,1,1,0,13:41:50:5239,
13:41:50:5239,Trash Syringe,Succinylcholine,8,1,1,1,1,13:41:53:5235,
13:41:59:9456,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
13:41:59:9456,Select Drug,Lidocaine,-,-,-,-,-,13:42:04:2827,
13:42:04:2827,Move Syringe,no,0.00,0,0,0,0,13:42:07:5880,
13:42:07:5880,Fill Syringe,Lidocaine,4,1,0,0,0,13:42:10:6537,
13:42:10:6537,Apply Lable,Lidocaine,4,1,1,0,0,13:42:15:6365,
13:42:15:6365,AdministerSyringe,Lidocaine,4,1,1,1,0,13:42:21:2370,
13:42:21:2370,Trash Syringe,Lidocaine,4,1,1,1,1,13:42:25:4984,
13:42:27:4371,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
13:42:27:4371,Select Drug,Fentanyl,-,-,-,-,-,13:42:31:6964,
13:42:31:6964,Move Syringe,no,0.00,0,0,0,0,13:42:33:6312,
13:42:33:6312,Fill Syringe,Fentanyl,4,1,0,0,0,13:42:34:9903,
13:42:34:9903,Apply Lable,Fentanyl,4,1,1,0,0,13:42:37:0107,
13:42:37:0107,AdministerSyringe,Fentanyl,4,1,1,1,0,13:42:39:4301,
13:42:39:4301,Trash Syringe,Fentanyl,4,1,1,1,1,13:42:48:6177,
13:42:51:3183,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
13:42:51:3183,Select Drug,Vecuronium,-,-,-,-,-,13:42:57:6102,
13:42:57:6102,Move Syringe,no,0.00,0,0,0,0,13:43:01:1642,
13:43:01:1642,Fill Syringe,Vecuronium,3,1,0,0,0,13:43:05:8031,
13:43:05:8031,Apply Lable,Vecuronium,3,1,1,0,0,13:43:08:4328,
13:43:08:4328,AdministerSyringe,Vecuronium,3,1,1,1,0,13:43:17:5507,
13:43:17:5507,Trash Syringe,Vecuronium,3,1,1,1,1,13:43:20:4910,
13:43:21:6832,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
13:43:21:6837,Select Drug,Fentanyl,-,-,-,-,-,13:43:25:6733,
13:43:25:6733,Move Syringe,no,0.00,0,0,0,0,13:43:26:8755,
13:43:26:8755,Fill Syringe,Fentanyl,2,1,0,0,0,13:43:46:2114,
13:43:46:2114,Apply Lable,Fentanyl,2,1,1,0,0,13:43:48:6961,
13:43:48:6961,AdministerSyringe,Fentanyl,2,1,1,1,0,13:43:58:6488,
13:43:58:6488,Trash Syringe,Fentanyl,2,1,1,1,1,13:44:10:1923,
13:44:12:4447,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
13:44:12:4447,Select Drug,Succinylcholine,-,-,-,-,-,13:44:17:3954,
13:44:17:3954,Move Syringe,no,0.00,0,0,0,0,13:44:20:7504,
13:44:20:7504,Fill Syringe,Succinylcholine,7,1,0,0,0,13:44:27:4111,
13:44:27:4111,Apply Lable,Succinylcholine,7,1,1,0,0,13:44:36:9159,
13:44:36:9159,AdministerSyringe,Succinylcholine,7,1,1,1,0,13:44:39:7159,
13:44:39:7159,Trash Syringe,Succinylcholine,7,1,1,1,1,13:44:45:5902,
13:44:46:8662,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
13:44:46:8662,Select Drug,Fentanyl,-,-,-,-,-,13:45:00:4064,
13:45:00:4064,Move Syringe,no,0.00,0,0,0,0,13:45:11:2672,
13:45:11:2672,Fill Syringe,Fentanyl,3,1,0,0,0,13:45:11:8649,
13:45:11:8649,Apply Lable,Fentanyl,3,1,1,0,0,13:45:13:4046,
13:45:13:4046,AdministerSyringe,Fentanyl,3,1,1,1,0,13:45:15:7404,
13:45:15:7404,Trash Syringe,Fentanyl,3,1,1,1,1,13:45:18:6742,
13:45:25:4122,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
13:45:25:4127,Select Drug,Fentanyl,-,-,-,-,-,13:45:28:2270,
13:45:28:2270,Move Syringe,no,0.00,0,0,0,0,13:45:30:8861,
13:45:30:8861,Fill Syringe,Fentanyl,1,1,0,0,0,13:45:36:0388,
13:45:36:0388,Apply Lable,Fentanyl,1,1,1,0,0,13:45:38:0592,
13:45:38:0592,AdministerSyringe,Fentanyl,1,1,1,1,0,13:45:40:2957,
13:45:40:2957,Trash Syringe,Fentanyl,1,1,1,1,1,13:45:53:2400,
13:45:54:8463,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
13:45:54:8463,Select Drug,Rocuronium,-,-,-,-,-,13:46:03:3616,
13:46:03:3616,Move Syringe,no,0.00,0,0,0,0,13:46:17:8884,
13:46:17:8884,Fill Syringe,Rocuronium,3,1,0,0,0,13:46:22:9911,
13:46:22:9911,Apply Lable,Rocuronium,3,1,1,0,0,13:46:25:2269,
13:46:25:2269,AdministerSyringe,Rocuronium,3,1,1,1,0,13:46:27:3807,
13:46:27:3807,Trash Syringe,Rocuronium,3,1,1,1,1,13:46:42:7224,
13:46:48:5703,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
13:46:48:5703,Select Drug,Fentanyl,-,-,-,-,-,13:46:56:1831,
13:46:56:1831,Move Syringe,no,0.00,0,0,0,0,13:47:03:5803,
13:47:03:5803,Fill Syringe,Fentanyl,4,1,0,0,0,13:47:13:6951,
13:47:13:6951,Apply Lable,Fentanyl,4,1,1,0,0,13:47:15:8814,
13:47:15:8814,AdministerSyringe,Fentanyl,4,1,1,1,0,13:47:19:9236,
13:47:19:9236,Trash Syringe,Fentanyl,4,1,1,1,1,13:47:23:0244,
13:47:24:3660,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
13:47:24:3660,Select Drug,Vecuronium,-,-,-,-,-,13:47:29:7804,
13:47:29:7804,Move Syringe,no,0.00,0,0,0,0,13:47:32:3728,
13:47:32:3728,Fill Syringe,Vecuronium,5,1,0,0,0,13:47:35:7037,
13:47:35:7037,Apply Lable,Vecuronium,5,1,1,0,0,13:47:47:2220,
13:47:47:2220,AdministerSyringe,Vecuronium,5,1,1,1,0,13:47:49:2765,
13:47:49:2765,Trash Syringe,Vecuronium,5,1,1,1,1,13:47:53:5013,
13:47:55:7047,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
13:47:55:7047,Select Drug,Atropine,-,-,-,-,-,13:47:58:9163,
13:47:58:9163,Move Syringe,no,0.00,0,0,0,0,13:48:00:6474,
13:48:00:6474,Fill Syringe,Atropine,13,1,0,0,0,13:48:11:1187,
13:48:11:1187,Apply Lable,Atropine,13,1,1,0,0,13:48:12:9156,
13:48:12:9156,AdministerSyringe,Atropine,13,1,1,1,0,13:48:23:5093,
13:48:23:5093,Trash Syringe,Atropine,13,1,1,1,1,13:48:29:0600,
13:48:30:0041,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
13:48:30:0041,Select Drug,Atropine,-,-,-,-,-,13:48:31:8922,
13:48:31:8922,Move Syringe,no,0.00,0,0,0,0,13:48:34:4364,
13:48:34:4364,Fill Syringe,Atropine,15,1,0,0,0,13:48:38:8771,
13:48:38:8771,Apply Lable,Atropine,15,1,1,0,0,13:48:41:8912,
13:48:41:8912,AdministerSyringe,Atropine,15,1,1,1,0,13:48:57:5972,
13:48:57:5972,Trash Syringe,Atropine,15,1,1,1,1,13:49:00:9892,

