Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
11:37:06:5408,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
11:37:06:5408,Select Drug,Rocuronium,-,-,-,-,-,11:37:17:8478,
11:37:17:8478,Move Syringe,no,0.00,0,0,0,0,11:37:20:1089,
11:37:20:1089,Fill Syringe,Rocuronium,12,1,0,0,0,11:37:25:1473,
11:37:25:1473,Apply Lable,Rocuronium,12,1,1,0,0,11:37:33:0935,
11:37:33:0935,AdministerSyringe,Rocuronium,12,1,1,1,0,11:37:38:4776,
11:37:38:4776,Trash Syringe,Rocuronium,12,1,1,1,1,11:37:41:4761,
11:37:46:0919,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
11:37:46:0919,Select Drug,Propofol,-,-,-,-,-,11:37:56:3824,
11:37:56:3824,Move Syringe,no,0.00,0,0,0,0,11:37:58:2975,
11:37:58:2975,Fill Syringe,Propofol,28,1,0,0,0,11:38:02:2080,
11:38:02:2080,Apply Lable,Propofol,28,1,1,0,0,11:38:03:8308,
11:38:03:8308,AdministerSyringe,Propofol,28,1,1,1,0,11:38:06:1165,
11:38:06:1165,Trash Syringe,Propofol,28,1,1,1,1,11:38:11:4788,
11:38:12:6720,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
11:38:12:6720,Select Drug,Atropine,-,-,-,-,-,11:38:17:0005,
11:38:17:0005,Move Syringe,no,0.00,0,0,0,0,11:38:26:7146,
11:38:26:7146,Fill Syringe,Atropine,12,1,0,0,0,11:38:32:5467,
11:38:32:5467,Apply Lable,Atropine,12,1,1,0,0,11:38:34:7495,
11:38:34:7495,AdministerSyringe,Atropine,12,1,1,1,0,11:38:37:8475,
11:38:37:8475,Trash Syringe,Atropine,12,1,1,1,1,11:38:41:5051,
11:39:03:7109,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
11:39:03:7109,Select Drug,Succinylcholine,-,-,-,-,-,11:39:10:2180,
11:39:10:2180,Move Syringe,no,0.00,0,0,0,0,11:39:13:0761,
11:39:13:0761,Fill Syringe,Succinylcholine,8,1,0,0,0,11:39:19:2897,
11:39:19:2897,Apply Lable,Succinylcholine,8,1,1,0,0,11:39:22:9207,
11:39:22:9207,AdministerSyringe,Succinylcholine,8,1,1,1,0,11:39:34:0254,
11:39:34:0254,Trash Syringe,Succinylcholine,8,1,1,1,1,11:39:37:2419,
11:39:38:4020,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
11:39:38:4020,Select Drug,Lidocaine,-,-,-,-,-,11:39:41:9604,
11:39:41:9604,Move Syringe,no,0.00,0,0,0,0,11:39:43:7417,
11:39:43:7417,Fill Syringe,Lidocaine,4,1,0,0,0,11:39:46:6408,
11:39:46:6408,Apply Lable,Lidocaine,4,1,1,0,0,11:39:48:2971,
11:39:48:2971,AdministerSyringe,Lidocaine,4,1,1,1,0,11:39:50:6005,
11:39:50:6005,Trash Syringe,Lidocaine,4,1,1,1,1,11:40:02:0069,
11:40:04:6407,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
11:40:04:6407,Select Drug,Fentanyl,-,-,-,-,-,11:40:07:6863,
11:40:07:6863,Move Syringe,no,0.00,0,0,0,0,11:40:10:0467,
11:40:10:0467,Fill Syringe,Fentanyl,4,1,0,0,0,11:40:11:6881,
11:40:11:6881,Apply Lable,Fentanyl,4,1,1,0,0,11:40:13:1284,
11:40:13:1284,AdministerSyringe,Fentanyl,4,1,1,1,0,11:40:15:4479,
11:40:15:4479,Trash Syringe,Fentanyl,4,1,1,1,1,11:40:20:1661,
11:40:21:2876,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
11:40:21:2876,Select Drug,Vecuronium,-,-,-,-,-,11:40:33:6400,
11:40:33:6400,Move Syringe,no,0.00,0,0,0,0,11:40:36:1007,
11:40:36:1007,Fill Syringe,Vecuronium,3,1,0,0,0,11:40:39:6633,
11:40:39:6633,Apply Lable,Vecuronium,3,1,1,0,0,11:40:41:4850,
11:40:41:4850,AdministerSyringe,Vecuronium,3,1,1,1,0,11:40:44:7159,
11:40:44:7159,Trash Syringe,Vecuronium,3,1,1,1,1,11:40:47:6259,
11:40:49:4814,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
11:40:49:4814,Select Drug,Fentanyl,-,-,-,-,-,11:40:52:5801,
11:40:52:5801,Move Syringe,no,0.00,0,0,0,0,11:40:54:4788,
11:40:54:4788,Fill Syringe,Fentanyl,2,1,0,0,0,11:41:05:0172,
11:41:05:0172,Apply Lable,Fentanyl,2,1,1,0,0,11:41:06:5578,
11:41:06:5578,AdministerSyringe,Fentanyl,2,1,1,1,0,11:41:09:1914,
11:41:09:1914,Trash Syringe,Fentanyl,2,1,1,1,1,11:41:14:3960,
11:41:15:4729,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
11:41:15:4729,Select Drug,Succinylcholine,-,-,-,-,-,11:41:19:7147,
11:41:19:7147,Move Syringe,no,0.00,0,0,0,0,11:41:22:7528,
11:41:22:7528,Fill Syringe,Succinylcholine,7,1,0,0,0,11:41:36:7127,
11:41:36:7127,Apply Lable,Succinylcholine,7,1,1,0,0,11:41:38:3350,
11:41:38:3350,AdministerSyringe,Succinylcholine,7,1,1,1,0,11:41:40:7209,
11:41:40:7209,Trash Syringe,Succinylcholine,7,1,1,1,1,11:41:43:6432,
11:41:44:6709,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
11:41:44:6709,Select Drug,Fentanyl,-,-,-,-,-,11:41:47:6825,
11:41:47:6825,Move Syringe,no,0.00,0,0,0,0,11:41:50:1111,
11:41:50:1111,Fill Syringe,Fentanyl,3,1,0,0,0,11:41:57:0387,
11:41:57:0387,Apply Lable,Fentanyl,3,1,1,0,0,11:41:58:8605,
11:41:58:8605,AdministerSyringe,Fentanyl,3,1,1,1,0,11:42:01:2795,
11:42:01:2795,Trash Syringe,Fentanyl,3,1,1,1,1,11:42:05:8833,
11:42:07:2614,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
11:42:07:2614,Select Drug,Fentanyl,-,-,-,-,-,11:42:09:4282,
11:42:09:4282,Move Syringe,no,0.00,0,0,0,0,11:42:13:8278,
11:42:13:8278,Fill Syringe,Fentanyl,1,1,0,0,0,11:42:21:7838,
11:42:21:7838,Apply Lable,Fentanyl,1,1,1,0,0,11:42:23:8042,
11:42:23:8042,AdministerSyringe,Fentanyl,1,1,1,1,0,11:42:26:2567,
11:42:26:2567,Trash Syringe,Fentanyl,1,1,1,1,1,11:42:30:0374,
11:42:30:8652,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
11:42:30:8652,Select Drug,Rocuronium,-,-,-,-,-,11:42:35:1722,
11:42:35:1722,Move Syringe,no,0.00,0,0,0,0,11:42:39:1087,
11:42:39:1087,Fill Syringe,Rocuronium,3,1,0,0,0,11:42:45:7239,
11:42:45:7239,Apply Lable,Rocuronium,3,1,1,0,0,11:42:47:6280,
11:42:47:6280,AdministerSyringe,Rocuronium,3,1,1,1,0,11:42:50:0139,
11:42:50:0139,Trash Syringe,Rocuronium,3,1,1,1,1,11:42:53:1082,
11:42:53:8868,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
11:42:53:8868,Select Drug,Fentanyl,-,-,-,-,-,11:42:56:8202,
11:42:56:8202,Move Syringe,no,0.00,0,0,0,0,11:42:59:8112,
11:42:59:8112,Fill Syringe,Fentanyl,4,1,0,0,0,11:43:03:9535,
11:43:03:9535,Apply Lable,Fentanyl,4,1,1,0,0,11:43:05:8350,
11:43:05:8350,AdministerSyringe,Fentanyl,4,1,1,1,0,11:43:16:6122,
11:43:16:6122,Trash Syringe,Fentanyl,4,1,1,1,1,11:43:20:3894,
11:43:21:2998,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
11:43:21:2998,Select Drug,Vecuronium,-,-,-,-,-,11:43:25:1922,
11:43:25:1922,Move Syringe,no,0.00,0,0,0,0,11:43:33:0743,
11:43:33:0743,Fill Syringe,Vecuronium,5,1,0,0,0,11:43:36:5210,
11:43:36:5210,Apply Lable,Vecuronium,5,1,1,0,0,11:43:38:1764,
11:43:38:1764,AdministerSyringe,Vecuronium,5,1,1,1,0,11:43:40:4470,
11:43:40:4470,Trash Syringe,Vecuronium,5,1,1,1,1,11:43:45:0819,
11:43:46:0100,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
11:43:46:0100,Select Drug,Atropine,-,-,-,-,-,11:43:48:9232,
11:43:48:9232,Move Syringe,no,0.00,0,0,0,0,11:43:52:9144,
11:43:52:9144,Fill Syringe,Atropine,13,1,0,0,0,11:44:03:3472,
11:44:03:3472,Apply Lable,Atropine,13,1,1,0,0,11:44:04:9530,
11:44:04:9530,AdministerSyringe,Atropine,13,1,1,1,0,11:44:07:2391,
11:44:07:2391,Trash Syringe,Atropine,13,1,1,1,1,11:44:11:2539,
11:44:11:2539,Select Drug,Atropine,-,-,-,-,-,11:44:27:2737,
11:44:27:2737,Move Syringe,no,0.00,0,0,0,0,11:44:30:3325,
11:44:30:3325,Fill Syringe,Atropine,13,1,0,0,0,11:44:33:4644,
11:44:33:4644,Apply Lable,Atropine,13,1,1,0,0,11:44:35:5845,
11:44:35:5845,AdministerSyringe,Atropine,13,1,1,1,0,11:44:41:4331,
11:44:41:4331,Trash Syringe,Atropine,13,1,1,1,1,11:44:45:1391,
11:44:52:2335,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
11:44:52:2335,Select Drug,Atropine,-,-,-,-,-,11:44:53:8398,
11:44:53:8398,Move Syringe,no,0.00,0,0,0,0,11:44:55:7539,
11:44:55:7539,Fill Syringe,Atropine,15,1,0,0,0,11:44:57:9913,
11:44:57:9913,Apply Lable,Atropine,15,1,1,0,0,11:44:59:5645,
11:44:59:5645,AdministerSyringe,Atropine,15,1,1,1,0,11:45:01:6852,
11:45:01:6852,Trash Syringe,Atropine,15,1,1,1,1,11:45:06:5998,
11:45:08:5695,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
11:45:08:5695,Select Drug,Succinylcholine,-,-,-,-,-,11:45:18:2533,
11:45:18:2533,Move Syringe,no,0.00,0,0,0,0,11:45:22:8511,
11:45:22:8511,Fill Syringe,Succinylcholine,8,1,0,0,0,11:45:26:2642,
11:45:26:2642,Apply Lable,Succinylcholine,8,1,1,0,0,11:45:28:6115,
11:45:28:6115,AdministerSyringe,Succinylcholine,8,1,1,1,0,11:45:31:9745,
11:45:31:9745,Trash Syringe,Succinylcholine,8,1,1,1,1,11:45:38:3872,

