Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
15:39:35:6721,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
15:39:35:6721,Select Drug,Atropine,-,-,-,-,-,15:39:42:3961,
15:39:42:3961,Move Syringe,no,0.00,0,0,0,0,15:39:45:4032,
15:39:45:4032,Fill Syringe,Atropine,12,1,0,0,0,15:39:48:7171,
15:39:48:7171,Apply Lable,Atropine,12,1,1,0,0,15:39:50:9035,
15:39:50:9035,AdministerSyringe,Atropine,12,1,1,1,0,15:39:55:2606,
15:39:55:2606,Trash Syringe,Atropine,12,1,1,1,1,15:40:00:6180,
15:40:12:3053,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
15:40:12:3053,Select Drug,Succinylcholine,-,-,-,-,-,15:40:19:2934,
15:40:19:2934,Move Syringe,no,0.00,0,0,0,0,15:40:22:5396,
15:40:22:5396,Fill Syringe,Succinylcholine,8,1,0,0,0,15:40:29:3495,
15:40:29:3495,Apply Lable,Succinylcholine,8,1,1,0,0,15:40:39:5402,
15:40:39:5402,AdministerSyringe,Succinylcholine,8,1,1,1,0,15:40:42:7709,
15:40:42:7709,Trash Syringe,Succinylcholine,8,1,1,1,1,15:40:48:0698,
15:40:50:5937,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
15:40:50:5937,Select Drug,Lidocaine,-,-,-,-,-,15:41:05:5972,
15:41:05:5972,Move Syringe,no,0.00,0,0,0,0,15:41:07:8106,
15:41:07:8106,Fill Syringe,Lidocaine,4,1,0,0,0,15:41:11:4561,
15:41:11:4561,Apply Lable,Lidocaine,4,1,1,0,0,15:41:13:3937,
15:41:13:3937,AdministerSyringe,Lidocaine,4,1,1,1,0,15:41:17:3869,
15:41:17:3869,Trash Syringe,Lidocaine,4,1,1,1,1,15:41:21:4252,
15:41:24:4383,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
15:41:24:4383,Select Drug,Fentanyl,-,-,-,-,-,15:41:39:6335,
15:41:39:6335,Move Syringe,no,0.00,0,0,0,0,15:41:42:4595,
15:41:42:4595,Fill Syringe,Fentanyl,4,1,0,0,0,15:41:46:3367,
15:41:46:3367,Apply Lable,Fentanyl,4,1,1,0,0,15:41:48:0265,
15:41:48:0265,AdministerSyringe,Fentanyl,4,1,1,1,0,15:41:54:1519,
15:41:54:1519,Trash Syringe,Fentanyl,4,1,1,1,1,15:41:57:7114,
15:42:04:2990,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
15:42:04:2990,Select Drug,Vecuronium,-,-,-,-,-,15:42:12:0000,
15:42:12:0000,Move Syringe,no,0.00,0,0,0,0,15:42:15:4331,
15:42:15:4331,Fill Syringe,Vecuronium,4,1,0,0,0,15:42:16:8916,
15:42:16:8916,Apply Lable,Vecuronium,4,1,1,0,0,15:42:19:2103,
15:42:19:2103,Trash Syringe,Vecuronium,4,1,1,0,1,15:42:50:3628,
15:42:50:3628,Select Drug,Vecuronium,-,-,-,-,-,15:42:53:1759,
15:42:53:1759,Move Syringe,no,0.00,0,0,0,0,15:42:55:9679,
15:42:55:9679,Fill Syringe,Vecuronium,3,1,0,0,0,15:42:57:1450,
15:42:57:1450,Apply Lable,Vecuronium,3,1,1,0,0,15:42:58:9996,
15:42:58:9996,AdministerSyringe,Vecuronium,3,1,1,1,0,15:43:03:1585,
15:43:03:1585,Trash Syringe,Vecuronium,3,1,1,1,1,15:43:09:7939,
15:43:20:2495,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
15:43:20:2495,Select Drug,Fentanyl,-,-,-,-,-,15:43:29:7384,
15:43:29:7384,Move Syringe,no,0.00,0,0,0,0,15:43:33:1110,
15:43:33:1110,Fill Syringe,Fentanyl,2,1,0,0,0,15:43:36:5579,
15:43:36:5579,Apply Lable,Fentanyl,2,1,1,0,0,15:43:38:4676,
15:43:38:4676,AdministerSyringe,Fentanyl,2,1,1,1,0,15:43:52:2107,
15:43:52:2107,Trash Syringe,Fentanyl,2,1,1,1,1,15:43:56:1100,
15:43:57:7995,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
15:43:57:7995,Select Drug,Succinylcholine,-,-,-,-,-,15:44:04:6516,
15:44:04:6516,Move Syringe,no,0.00,0,0,0,0,15:44:06:5837,
15:44:06:5837,Fill Syringe,Succinylcholine,7,1,0,0,0,15:44:12:2169,
15:44:12:2169,Apply Lable,Succinylcholine,7,1,1,0,0,15:44:20:2554,
15:44:20:2554,AdministerSyringe,Succinylcholine,7,1,1,1,0,15:44:24:4974,
15:44:24:4974,Trash Syringe,Succinylcholine,7,1,1,1,1,15:44:29:9546,
15:44:40:7280,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
15:44:40:7280,Select Drug,Fentanyl,-,-,-,-,-,15:44:49:8199,
15:44:49:8199,Move Syringe,no,0.00,0,0,0,0,15:44:53:3078,
15:44:53:3078,Fill Syringe,Fentanyl,3,1,0,0,0,15:44:58:9915,
15:44:58:9915,Apply Lable,Fentanyl,3,1,1,0,0,15:45:01:2485,
15:45:01:2485,AdministerSyringe,Fentanyl,3,1,1,1,0,15:45:15:5814,
15:45:15:5814,Trash Syringe,Fentanyl,3,1,1,1,1,15:45:19:9758,
15:45:21:1183,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
15:45:21:1183,Select Drug,Fentanyl,-,-,-,-,-,15:45:26:5532,
15:45:26:5532,Move Syringe,no,0.00,0,0,0,0,15:45:29:6615,
15:45:29:6615,Fill Syringe,Fentanyl,1,1,0,0,0,15:45:33:2569,
15:45:33:2569,Apply Lable,Fentanyl,1,1,1,0,0,15:45:34:9960,
15:45:34:9960,AdministerSyringe,Fentanyl,1,1,1,1,0,15:45:47:7231,
15:45:47:7231,Trash Syringe,Fentanyl,1,1,1,1,1,15:45:51:8852,
15:45:53:9898,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
15:45:53:9898,Select Drug,Rocuronium,-,-,-,-,-,15:46:06:0199,
15:46:06:0199,Move Syringe,no,0.00,0,0,0,0,15:46:08:0508,
15:46:08:0508,Fill Syringe,Rocuronium,3,1,0,0,0,15:46:11:1163,
15:46:11:1163,Apply Lable,Rocuronium,3,1,1,0,0,15:46:13:0043,
15:46:13:0043,AdministerSyringe,Rocuronium,3,1,1,1,0,15:46:15:8700,
15:46:15:8700,Trash Syringe,Rocuronium,3,1,1,1,1,15:46:19:5608,

