Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
13:44:11:2394,Trash Syringe,Fentanyl,4,1,1,1,1,13:44:15:5329,
13:44:22:2744,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
13:44:22:2744,Select Drug,Vecuronium,-,-,-,-,-,13:44:29:7762,
13:44:29:7762,Move Syringe,no,0.00,0,0,0,0,13:44:32:9507,
13:44:32:9507,Fill Syringe,Vecuronium,3,1,0,0,0,13:44:41:3269,
13:44:41:3269,Apply Lable,Vecuronium,3,1,1,0,0,13:44:43:5959,
13:44:43:5959,AdministerSyringe,Vecuronium,3,1,1,1,0,13:44:47:1742,
13:44:47:1742,Trash Syringe,Vecuronium,3,1,1,1,1,13:44:51:5639,
13:44:52:7074,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
13:44:52:7074,Select Drug,Fentanyl,-,-,-,-,-,13:45:03:7559,
13:45:03:7559,Move Syringe,no,0.00,0,0,0,0,13:45:06:1853,
13:45:06:1853,Fill Syringe,Fentanyl,2,1,0,0,0,13:45:12:5808,
13:45:12:5808,Apply Lable,Fentanyl,2,1,1,0,0,13:45:14:7666,
13:45:14:7666,AdministerSyringe,Fentanyl,2,1,1,1,0,13:45:18:6274,
13:45:18:6274,Trash Syringe,Fentanyl,2,1,1,1,1,13:45:22:7679,
13:45:31:5274,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
13:45:31:5274,Select Drug,Succinylcholine,-,-,-,-,-,13:45:37:5920,
13:45:37:5920,Move Syringe,no,0.00,0,0,0,0,13:45:39:5896,
13:45:39:5896,Fill Syringe,Succinylcholine,7,1,0,0,0,13:45:43:9141,
13:45:43:9141,Apply Lable,Succinylcholine,7,1,1,0,0,13:45:47:2209,
13:45:47:2209,AdministerSyringe,Succinylcholine,7,1,1,1,0,13:46:06:6170,
13:46:06:6170,Trash Syringe,Succinylcholine,7,1,1,1,1,13:46:10:7986,
13:46:12:9193,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
13:46:12:9193,Select Drug,Fentanyl,-,-,-,-,-,13:46:23:3488,
13:46:23:3488,Move Syringe,no,0.00,0,0,0,0,13:46:25:4866,
13:46:25:4866,Fill Syringe,Fentanyl,3,1,0,0,0,13:46:30:8880,
13:46:30:8880,Apply Lable,Fentanyl,3,1,1,0,0,13:46:33:5547,
13:46:33:5547,AdministerSyringe,Fentanyl,3,1,1,1,0,13:46:37:0169,
13:46:37:0169,Trash Syringe,Fentanyl,3,1,1,1,1,13:46:41:2993,
13:46:48:4285,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
13:46:48:4285,Select Drug,Fentanyl,-,-,-,-,-,13:46:50:8459,
13:46:50:8459,Move Syringe,no,0.00,0,0,0,0,13:46:52:9772,
13:46:52:9772,Fill Syringe,Fentanyl,1,1,0,0,0,13:46:56:4736,
13:46:56:4736,Apply Lable,Fentanyl,1,1,1,0,0,13:46:59:8216,
13:46:59:8216,AdministerSyringe,Fentanyl,1,1,1,1,0,13:47:06:5902,
13:47:06:5902,Trash Syringe,Fentanyl,1,1,1,1,1,13:47:10:6666,

