Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
09:36:39:9203,Apply Lable,Atropine,15,1,1,0,0,09:36:41:5105,
09:36:41:5105,AdministerSyringe,Atropine,15,1,1,1,0,09:36:43:7304,
09:36:43:7304,Trash Syringe,Atropine,15,1,1,1,1,09:36:46:8464,
09:36:50:5835,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
09:36:50:5835,Select Drug,Succinylcholine,-,-,-,-,-,09:36:59:7284,
09:36:59:7284,Move Syringe,no,0.00,0,0,0,0,09:37:02:4221,
09:37:02:4221,Fill Syringe,Succinylcholine,8,1,0,0,0,09:37:05:6036,
09:37:05:6036,Apply Lable,Succinylcholine,8,1,1,0,0,09:37:06:9449,
09:37:06:9449,AdministerSyringe,Succinylcholine,8,1,1,1,0,09:37:09:1488,
09:37:09:1488,Trash Syringe,Succinylcholine,8,1,1,1,1,09:37:11:8229,
09:37:16:2218,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 6 mL of Lidocaine
09:37:16:2218,Select Drug,Lidocaine,-,-,-,-,-,09:37:18:9867,
09:37:18:9867,Move Syringe,no,0.00,0,0,0,0,09:37:20:3376,
09:37:20:3376,Fill Syringe,Lidocaine,6,1,0,0,0,09:37:22:3761,
09:37:22:3761,Apply Lable,Lidocaine,6,1,1,0,0,09:37:23:6180,
09:37:23:6180,AdministerSyringe,Lidocaine,6,1,1,1,0,09:37:25:5406,
09:37:25:5406,Trash Syringe,Lidocaine,6,1,1,1,1,09:37:28:5908,
09:37:29:1384,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 3 mL of Lidocaine
09:37:29:1384,Select Drug,Lidocaine,-,-,-,-,-,09:37:30:7442,
09:37:30:7442,Move Syringe,no,0.00,0,0,0,0,09:37:32:0798,
09:37:32:0798,Fill Syringe,Lidocaine,3,1,0,0,0,09:37:39:2495,
09:37:39:2495,Apply Lable,Lidocaine,3,1,1,0,0,09:37:40:7069,
09:37:40:7069,AdministerSyringe,Lidocaine,3,1,1,1,0,09:37:42:6947,
09:37:42:6947,Trash Syringe,Lidocaine,3,1,1,1,1,09:37:45:5097,
09:37:46:1389,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 6 mL of Vecuronium
09:37:46:1389,Select Drug,Vecuronium,-,-,-,-,-,09:37:52:0993,
09:37:52:0993,Move Syringe,no,0.00,0,0,0,0,09:37:58:7722,
09:37:58:7722,Fill Syringe,Vecuronium,6,1,0,0,0,09:38:01:4729,
09:38:01:4729,Apply Lable,Vecuronium,6,1,1,0,0,09:38:02:7148,
09:38:02:7148,AdministerSyringe,Vecuronium,6,1,1,1,0,09:38:04:6204,
09:38:04:6204,Trash Syringe,Vecuronium,6,1,1,1,1,09:38:07:2129,
09:38:07:7929,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 13 mL of Propofol
09:38:07:7929,Select Drug,Propofol,-,-,-,-,-,09:38:15:6982,
09:38:15:6982,Move Syringe,no,0.00,0,0,0,0,09:38:17:4629,
09:38:17:4629,Fill Syringe,Propofol,13,1,0,0,0,09:38:21:0921,
09:38:21:0921,Apply Lable,Propofol,13,1,1,0,0,09:38:22:6152,
09:38:22:6152,AdministerSyringe,Propofol,13,1,1,1,0,09:38:24:6867,
09:38:24:6867,Trash Syringe,Propofol,13,1,1,1,1,09:38:28:4683,
09:38:32:2855,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Rocuronium
09:38:32:2855,Select Drug,Rocuronium,-,-,-,-,-,09:38:36:5269,
09:38:36:5269,Move Syringe,no,0.00,0,0,0,0,09:38:38:1598,
09:38:38:1598,Fill Syringe,Rocuronium,4,1,0,0,0,09:38:43:1311,
09:38:43:1311,Apply Lable,Rocuronium,4,1,1,0,0,09:38:45:5978,
09:38:45:5978,AdministerSyringe,Rocuronium,4,1,1,1,0,09:38:47:7190,
09:38:47:7190,Trash Syringe,Rocuronium,4,1,1,1,1,09:38:55:2603,

