Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
14:34:55:0774,Move Syringe,no,0.00,0,0,0,0,14:34:56:5263,
14:34:56:5263,Fill Syringe,Lidocaine,4,1,0,0,0,14:35:01:8610,
14:35:01:8610,Apply Lable,Lidocaine,4,1,1,0,0,14:35:03:6157,
14:35:03:6157,AdministerSyringe,Lidocaine,4,1,1,1,0,14:35:06:0682,
14:35:06:0682,Trash Syringe,Lidocaine,4,1,1,1,1,14:35:10:2034,
14:35:17:2807,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 7 mL of Lidocaine
14:35:17:2812,Select Drug,Lidocaine,-,-,-,-,-,14:35:20:9896,
14:35:20:9896,Move Syringe,no,0.00,0,0,0,0,14:35:22:6054,
14:35:22:6054,Fill Syringe,Lidocaine,7,1,0,0,0,14:35:27:7416,
14:35:27:7416,Apply Lable,Lidocaine,7,1,1,0,0,14:35:29:3810,
14:35:29:3810,AdministerSyringe,Lidocaine,7,1,1,1,0,14:35:47:4141,
14:35:47:4141,Trash Syringe,Lidocaine,7,1,1,1,1,14:35:53:2261,
14:35:54:8141,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
14:35:54:8141,Select Drug,Midazolam,-,-,-,-,-,14:36:06:7786,
14:36:06:7786,Move Syringe,no,0.00,0,0,0,0,14:36:09:1229,
14:36:09:1229,Fill Syringe,Midazolam,5,1,0,0,0,14:36:13:0499,
14:36:13:0499,Apply Lable,Midazolam,5,1,1,0,0,14:36:15:0101,
14:36:15:0101,AdministerSyringe,Midazolam,5,1,1,1,0,14:36:25:8249,
14:36:25:8249,Trash Syringe,Midazolam,5,1,1,1,1,14:36:30:9466,
14:36:31:8575,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
14:36:31:8575,Select Drug,Propofol,-,-,-,-,-,14:36:39:7964,
14:36:39:7964,Move Syringe,no,0.00,0,0,0,0,14:36:42:6558,
14:36:42:6558,Fill Syringe,Propofol,21,1,0,0,0,14:36:53:2127,
14:36:53:2127,AdministerSyringe,Propofol,21,1,0,1,0,14:37:01:4292,
14:37:01:4292,Trash Syringe,Propofol,21,1,0,1,1,14:37:06:7524,
14:37:08:5407,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
14:37:08:5407,Select Drug,Rocuronium,-,-,-,-,-,14:37:27:2085,
14:37:27:2085,Move Syringe,no,0.00,0,0,0,0,14:37:30:0335,
14:37:30:0335,Fill Syringe,Rocuronium,12,1,0,0,0,14:37:35:0874,
14:37:35:0874,Apply Lable,Rocuronium,12,1,1,0,0,14:37:37:8609,
14:37:37:8609,AdministerSyringe,Rocuronium,12,1,1,1,0,14:37:42:6321,
14:37:42:6321,Trash Syringe,Rocuronium,12,1,1,1,1,14:37:51:8889,
14:37:53:2144,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
14:37:53:2144,Select Drug,Propofol,-,-,-,-,-,14:38:00:3518,
14:38:00:3518,Move Syringe,no,0.00,0,0,0,0,14:38:03:5253,
14:38:03:5253,Fill Syringe,Propofol,28,1,0,0,0,14:38:18:7063,
14:38:18:7063,Apply Lable,Propofol,28,1,1,0,0,14:38:20:3128,
14:38:20:3128,AdministerSyringe,Propofol,28,1,1,1,0,14:38:22:5332,
14:38:22:5332,Trash Syringe,Propofol,28,1,1,1,1,14:38:27:3669,
14:38:29:4379,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
14:38:29:4379,Select Drug,Atropine,-,-,-,-,-,14:38:33:6756,
14:38:33:6756,Move Syringe,no,0.00,0,0,0,0,14:38:35:2749,
14:38:35:2749,Fill Syringe,Atropine,12,1,0,0,0,14:38:45:8296,
14:38:45:8296,Apply Lable,Atropine,12,1,1,0,0,14:38:47:2364,
14:38:47:2364,AdministerSyringe,Atropine,12,1,1,1,0,14:38:50:4342,
14:38:50:4342,Trash Syringe,Atropine,12,1,1,1,1,14:38:53:6257,
14:38:55:0505,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
14:38:55:0505,Select Drug,Succinylcholine,-,-,-,-,-,14:39:02:0548,
14:39:02:0548,Move Syringe,no,0.00,0,0,0,0,14:39:05:0378,
14:39:05:0378,Fill Syringe,Succinylcholine,8,1,0,0,0,14:39:18:0921,
14:39:18:0921,Apply Lable,Succinylcholine,8,1,1,0,0,14:39:20:0454,
14:39:20:0454,AdministerSyringe,Succinylcholine,8,1,1,1,0,14:39:22:3651,
14:39:22:3651,Trash Syringe,Succinylcholine,8,1,1,1,1,14:39:27:1006,
14:39:28:1279,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
14:39:28:1279,Select Drug,Lidocaine,-,-,-,-,-,14:39:32:6545,
14:39:32:6545,Move Syringe,no,0.00,0,0,0,0,14:39:33:9084,
14:39:33:9084,Fill Syringe,Lidocaine,4,1,0,0,0,14:39:41:5057,
14:39:41:5057,Apply Lable,Lidocaine,4,1,1,0,0,14:39:42:8633,
14:39:42:8633,AdministerSyringe,Lidocaine,4,1,1,1,0,14:39:44:9835,
14:39:44:9835,Trash Syringe,Lidocaine,4,1,1,1,1,14:39:47:8471,
14:39:51:8062,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
14:39:51:8062,Select Drug,Fentanyl,-,-,-,-,-,14:40:01:7484,
14:40:01:7484,Move Syringe,no,0.00,0,0,0,0,14:40:05:5842,
14:40:05:5842,Fill Syringe,Fentanyl,4,1,0,0,0,14:40:09:1632,
14:40:09:1632,Apply Lable,Fentanyl,4,1,1,0,0,14:40:10:7861,
14:40:10:7861,AdministerSyringe,Fentanyl,4,1,1,1,0,14:40:14:2323,
14:40:14:2323,Trash Syringe,Fentanyl,4,1,1,1,1,14:40:19:5149,
14:40:26:2404,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
14:40:26:2404,Select Drug,Vecuronium,-,-,-,-,-,14:40:31:9530,
14:40:31:9530,Move Syringe,no,0.00,0,0,0,0,14:40:33:8169,
14:40:33:8169,Fill Syringe,Vecuronium,3,1,0,0,0,14:40:37:0321,
14:40:37:0321,Apply Lable,Vecuronium,3,1,1,0,0,14:40:40:6933,
14:40:40:6933,AdministerSyringe,Vecuronium,3,1,1,1,0,14:40:48:3940,
14:40:48:3940,Trash Syringe,Vecuronium,3,1,1,1,1,14:40:52:4374,
14:40:54:4088,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
14:40:54:4088,Select Drug,Fentanyl,-,-,-,-,-,14:40:58:4156,
14:40:58:4156,Move Syringe,no,0.00,0,0,0,0,14:41:00:9601,
14:41:00:9601,Fill Syringe,Fentanyl,2,1,0,0,0,14:41:04:9699,
14:41:04:9699,Apply Lable,Fentanyl,2,1,1,0,0,14:41:06:2609,
14:41:06:2609,AdministerSyringe,Fentanyl,2,1,1,1,0,14:41:08:3815,
14:41:08:3815,Trash Syringe,Fentanyl,2,1,1,1,1,14:41:12:1400,
14:41:14:8403,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
14:41:14:8403,Select Drug,Succinylcholine,-,-,-,-,-,14:41:26:2051,
14:41:26:2051,Move Syringe,no,0.00,0,0,0,0,14:41:29:6473,
14:41:29:6473,Fill Syringe,Succinylcholine,7,1,0,0,0,14:41:40:6673,
14:41:40:6673,Apply Lable,Succinylcholine,7,1,1,0,0,14:41:42:5879,
14:41:42:5879,AdministerSyringe,Succinylcholine,7,1,1,1,0,14:41:45:1227,
14:41:45:1227,Trash Syringe,Succinylcholine,7,1,1,1,1,14:41:49:4698,
14:41:51:1272,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
14:41:51:1272,Select Drug,Fentanyl,-,-,-,-,-,14:42:12:5822,
14:42:12:5822,Move Syringe,no,0.00,0,0,0,0,14:42:14:1484,
14:42:14:1484,Fill Syringe,Fentanyl,3,1,0,0,0,14:42:19:7321,
14:42:19:7321,Apply Lable,Fentanyl,3,1,1,0,0,14:42:21:0075,
14:42:21:0075,AdministerSyringe,Fentanyl,3,1,1,1,0,14:42:23:1943,
14:42:23:1943,Trash Syringe,Fentanyl,3,1,1,1,1,14:42:28:9127,
14:42:30:8509,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
14:42:30:8509,Select Drug,Fentanyl,-,-,-,-,-,14:42:33:8303,
14:42:33:8303,Move Syringe,no,0.00,0,0,0,0,14:42:35:2461,
14:42:35:2461,Fill Syringe,Fentanyl,1,1,0,0,0,14:42:37:7152,
14:42:37:7152,Apply Lable,Fentanyl,1,1,1,0,0,14:42:40:3728,
14:42:40:3728,AdministerSyringe,Fentanyl,1,1,1,1,0,14:42:50:7282,
14:42:50:7282,Trash Syringe,Fentanyl,1,1,1,1,1,14:42:55:2188,
14:42:56:1299,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
14:42:56:1299,Select Drug,Rocuronium,-,-,-,-,-,14:43:02:5259,
14:43:02:5259,Move Syringe,no,0.00,0,0,0,0,14:43:03:6952,
14:43:03:6952,Fill Syringe,Rocuronium,3,1,0,0,0,14:43:07:7379,
14:43:07:7379,Apply Lable,Rocuronium,3,1,1,0,0,14:43:09:1582,
14:43:09:1582,AdministerSyringe,Rocuronium,3,1,1,1,0,14:43:11:5606,
14:43:11:5606,Trash Syringe,Rocuronium,3,1,1,1,1,14:43:20:9069,
14:43:22:2153,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
14:43:22:2153,Select Drug,Fentanyl,-,-,-,-,-,14:43:28:4464,
14:43:28:4464,Move Syringe,no,0.00,0,0,0,0,14:43:29:7314,
14:43:29:7314,Fill Syringe,Fentanyl,4,1,0,0,0,14:43:32:9520,
14:43:32:9520,Apply Lable,Fentanyl,4,1,1,0,0,14:43:34:1607,
14:43:34:1607,AdministerSyringe,Fentanyl,4,1,1,1,0,14:43:36:6127,
14:43:36:6127,Trash Syringe,Fentanyl,4,1,1,1,1,14:43:40:8711,
14:43:47:8344,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
14:43:47:8344,Select Drug,Vecuronium,-,-,-,-,-,14:43:53:2333,
14:43:53:2333,Move Syringe,no,0.00,0,0,0,0,14:43:55:7901,
14:43:55:7901,Fill Syringe,Vecuronium,5,1,0,0,0,14:44:08:1655,
14:44:08:1655,Apply Lable,Vecuronium,5,1,1,0,0,14:44:10:1197,
14:44:10:1197,AdministerSyringe,Vecuronium,5,1,1,1,0,14:44:12:6215,
14:44:12:6215,Trash Syringe,Vecuronium,5,1,1,1,1,14:44:15:9789,
14:44:18:6791,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
14:44:18:6791,Select Drug,Atropine,-,-,-,-,-,14:44:28:4248,
14:44:28:4248,Move Syringe,no,0.00,0,0,0,0,14:44:31:5653,
14:44:31:5653,Fill Syringe,Atropine,13,1,0,0,0,14:44:34:8461,
14:44:34:8461,Apply Lable,Atropine,13,1,1,0,0,14:44:37:3914,
14:44:37:3914,AdministerSyringe,Atropine,13,1,1,1,0,14:44:39:9428,
14:44:39:9428,Trash Syringe,Atropine,13,1,1,1,1,14:44:46:1079,
14:44:47:7644,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
14:44:47:7644,Select Drug,Atropine,-,-,-,-,-,14:44:52:6655,
14:44:52:6655,Move Syringe,no,0.00,0,0,0,0,14:44:56:1042,
14:44:56:1042,Fill Syringe,Atropine,15,1,0,0,0,14:45:00:9916,
14:45:00:9916,Apply Lable,Atropine,15,1,1,0,0,14:45:02:5152,
14:45:02:5152,AdministerSyringe,Atropine,15,1,1,1,0,14:45:06:8557,
14:45:06:8557,Trash Syringe,Atropine,15,1,1,1,1,14:45:11:1527,
14:45:17:7122,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
14:45:17:7122,Select Drug,Succinylcholine,-,-,-,-,-,14:45:26:3750,
14:45:26:3750,Move Syringe,no,0.00,0,0,0,0,14:45:28:8025,
14:45:28:8025,Fill Syringe,Succinylcholine,8,1,0,0,0,14:45:34:7846,
14:45:34:7846,Apply Lable,Succinylcholine,8,1,1,0,0,14:45:36:6185,
14:45:36:6185,AdministerSyringe,Succinylcholine,8,1,1,1,0,14:45:45:7743,
14:45:45:7743,Trash Syringe,Succinylcholine,8,1,1,1,1,14:45:50:2715,

