Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
10:30:46:1930,Trash Syringe,Atropine,4,1,1,1,1,10:30:49:5535,
10:30:56:4190,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 7 mL of Lidocaine
10:30:56:4190,Select Drug,Lidocaine,-,-,-,-,-,10:30:59:2345,
10:30:59:2345,Move Syringe,no,0.00,0,0,0,0,10:31:01:9437,
10:31:01:9437,Fill Syringe,Lidocaine,7,1,0,0,0,10:31:07:7924,
10:31:07:7924,Apply Lable,Lidocaine,7,1,1,0,0,10:31:11:7013,
10:31:11:7013,AdministerSyringe,Lidocaine,7,1,1,1,0,10:31:22:6576,
10:31:22:6576,Trash Syringe,Lidocaine,7,1,1,1,1,10:31:26:9992,
10:31:31:0416,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
10:31:31:0416,Select Drug,Midazolam,-,-,-,-,-,10:31:40:5450,
10:31:40:5450,Move Syringe,no,0.00,0,0,0,0,10:31:43:1570,
10:31:43:1570,Fill Syringe,Midazolam,5,1,0,0,0,10:31:46:3886,
10:31:46:3886,Apply Lable,Midazolam,5,1,1,0,0,10:31:47:9946,
10:31:47:9946,AdministerSyringe,Midazolam,5,1,1,1,0,10:31:51:0267,
10:31:51:0267,Trash Syringe,Midazolam,5,1,1,1,1,10:31:55:5633,
10:31:56:8961,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
10:31:56:8961,Select Drug,Propofol,-,-,-,-,-,10:32:10:0560,
10:32:10:0560,Move Syringe,no,0.00,0,0,0,0,10:32:13:7946,
10:32:13:7946,Fill Syringe,Propofol,22,1,0,0,0,10:32:18:8486,
10:32:18:8486,Apply Lable,Propofol,22,1,1,0,0,10:32:20:4715,
10:32:20:4715,AdministerSyringe,Propofol,22,1,1,1,0,10:32:23:9004,
10:32:23:9004,Trash Syringe,Propofol,22,1,1,1,1,10:32:27:3359,
10:32:28:8103,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
10:32:28:8103,Select Drug,Rocuronium,-,-,-,-,-,10:32:38:3745,
10:32:38:3745,Move Syringe,no,0.00,0,0,0,0,10:32:40:6034,
10:32:40:6034,Fill Syringe,Rocuronium,12,1,0,0,0,10:32:44:7295,
10:32:44:7295,Apply Lable,Rocuronium,12,1,1,0,0,10:32:46:2360,
10:32:46:2360,AdministerSyringe,Rocuronium,12,1,1,1,0,10:32:48:4234,
10:32:48:4234,Trash Syringe,Rocuronium,12,1,1,1,1,10:32:51:7032,
10:32:52:7305,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
10:32:52:7305,Select Drug,Propofol,-,-,-,-,-,10:32:57:0017,
10:32:57:0017,Move Syringe,no,0.00,0,0,0,0,10:32:59:0822,
10:32:59:0822,Fill Syringe,Propofol,28,1,0,0,0,10:33:07:3262,
10:33:07:3262,Apply Lable,Propofol,28,1,1,0,0,10:33:09:3631,
10:33:09:3631,AdministerSyringe,Propofol,28,1,1,1,0,10:33:11:3840,
10:33:11:3840,Trash Syringe,Propofol,28,1,1,1,1,10:33:14:5544,
10:33:15:5481,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
10:33:15:5481,Select Drug,Atropine,-,-,-,-,-,10:33:19:1953,
10:33:19:1953,Move Syringe,no,0.00,0,0,0,0,10:33:23:6623,
10:33:23:6623,Fill Syringe,Atropine,12,1,0,0,0,10:33:28:3509,
10:33:28:3509,Apply Lable,Atropine,12,1,1,0,0,10:33:30:8381,
10:33:30:8381,AdministerSyringe,Atropine,12,1,1,1,0,10:33:35:6329,
10:33:35:6329,Trash Syringe,Atropine,12,1,1,1,1,10:33:38:8541,
10:33:41:3056,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
10:33:41:3056,Select Drug,Succinylcholine,-,-,-,-,-,10:33:46:8039,
10:33:46:8039,Move Syringe,no,0.00,0,0,0,0,10:33:48:5195,
10:33:48:5195,Fill Syringe,Succinylcholine,8,1,0,0,0,10:33:52:9773,
10:33:52:9773,Apply Lable,Succinylcholine,8,1,1,0,0,10:33:54:6824,
10:33:54:6824,AdministerSyringe,Succinylcholine,8,1,1,1,0,10:33:56:8857,
10:33:56:8857,Trash Syringe,Succinylcholine,8,1,1,1,1,10:34:00:2196,
10:34:05:4037,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
10:34:05:4037,Select Drug,Lidocaine,-,-,-,-,-,10:34:07:9701,
10:34:07:9701,Move Syringe,no,0.00,0,0,0,0,10:34:09:5217,
10:34:09:5217,Fill Syringe,Lidocaine,4,1,0,0,0,10:34:13:1008,
10:34:13:1008,Apply Lable,Lidocaine,4,1,1,0,0,10:34:14:3922,
10:34:14:3922,AdministerSyringe,Lidocaine,4,1,1,1,0,10:34:16:3144,
10:34:16:3144,Trash Syringe,Lidocaine,4,1,1,1,1,10:34:20:8459,
10:34:22:1218,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
10:34:22:1218,Select Drug,Fentanyl,-,-,-,-,-,10:34:26:1546,
10:34:26:1546,Move Syringe,no,0.00,0,0,0,0,10:34:34:6176,
10:34:34:6176,Fill Syringe,Fentanyl,4,1,0,0,0,10:34:35:7776,
10:34:35:7776,Apply Lable,Fentanyl,4,1,1,0,0,10:34:37:4340,
10:34:37:4340,AdministerSyringe,Fentanyl,4,1,1,1,0,10:34:40:5484,
10:34:40:5484,Trash Syringe,Fentanyl,4,1,1,1,1,10:34:43:9364,
10:34:48:7313,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
10:34:48:7313,Select Drug,Vecuronium,-,-,-,-,-,10:34:52:0091,
10:34:52:0091,Move Syringe,no,0.00,0,0,0,0,10:34:53:6103,
10:34:53:6103,Fill Syringe,Vecuronium,3,1,0,0,0,10:34:57:4215,
10:34:57:4215,Apply Lable,Vecuronium,3,1,1,0,0,10:34:59:1436,
10:34:59:1436,AdministerSyringe,Vecuronium,3,1,1,1,0,10:35:01:0161,
10:35:01:0161,Trash Syringe,Vecuronium,3,1,1,1,1,10:35:04:0051,
10:35:05:0654,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
10:35:05:0654,Select Drug,Fentanyl,-,-,-,-,-,10:35:07:5987,
10:35:07:5987,Move Syringe,no,0.00,0,0,0,0,10:35:10:9106,
10:35:10:9106,Fill Syringe,Fentanyl,2,1,0,0,0,10:35:13:4619,
10:35:13:4619,Apply Lable,Fentanyl,2,1,1,0,0,10:35:14:7207,
10:35:14:7207,AdministerSyringe,Fentanyl,2,1,1,1,0,10:35:16:5430,
10:35:16:5430,Trash Syringe,Fentanyl,2,1,1,1,1,10:35:19:5064,
10:35:20:1687,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
10:35:20:1687,Select Drug,Succinylcholine,-,-,-,-,-,10:35:29:3757,
10:35:29:3757,Move Syringe,no,0.00,0,0,0,0,10:35:30:8251,
10:35:30:8256,Fill Syringe,Succinylcholine,7,1,0,0,0,10:35:34:0407,
10:35:34:0407,Apply Lable,Succinylcholine,7,1,1,0,0,10:35:35:4143,
10:35:35:4143,AdministerSyringe,Succinylcholine,7,1,1,1,0,10:35:37:2532,
10:35:37:2532,Trash Syringe,Succinylcholine,7,1,1,1,1,10:35:40:2226,
10:35:41:3025,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
10:35:41:3025,Select Drug,Fentanyl,-,-,-,-,-,10:35:48:8026,
10:35:48:8026,Move Syringe,no,0.00,0,0,0,0,10:35:52:9205,
10:35:52:9205,Fill Syringe,Fentanyl,3,1,0,0,0,10:35:56:8804,
10:35:56:8804,Apply Lable,Fentanyl,3,1,1,0,0,10:35:58:2882,
10:35:58:2882,AdministerSyringe,Fentanyl,3,1,1,1,0,10:35:59:9451,
10:35:59:9451,Trash Syringe,Fentanyl,3,1,1,1,1,10:36:02:5912,
10:36:03:4856,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
10:36:03:4856,Select Drug,Fentanyl,-,-,-,-,-,10:36:05:0583,
10:36:05:0583,Move Syringe,no,0.00,0,0,0,0,10:36:07:2862,
10:36:07:2862,Fill Syringe,Fentanyl,1,1,0,0,0,10:36:09:6390,
10:36:09:6390,Apply Lable,Fentanyl,1,1,1,0,0,10:36:11:9261,
10:36:11:9261,AdministerSyringe,Fentanyl,1,1,1,1,0,10:36:13:7319,
10:36:13:7319,Trash Syringe,Fentanyl,1,1,1,1,1,10:36:19:8535,
10:36:21:3104,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
10:36:21:3104,Select Drug,Rocuronium,-,-,-,-,-,10:36:25:4008,
10:36:25:4008,Move Syringe,no,0.00,0,0,0,0,10:36:26:8186,
10:36:26:8186,Fill Syringe,Rocuronium,3,1,0,0,0,10:36:31:7387,
10:36:31:7387,Apply Lable,Rocuronium,3,1,1,0,0,10:36:34:3652,
10:36:34:3652,Trash Syringe,Rocuronium,3,1,1,0,1,10:36:55:1508,
10:36:55:1508,Select Drug,Rocuronium,-,-,-,-,-,10:36:56:7044,
10:36:56:7044,Move Syringe,no,0.00,0,0,0,0,10:36:59:2330,
10:36:59:2330,Fill Syringe,Rocuronium,3,1,0,0,0,10:36:59:7799,
10:36:59:7799,Apply Lable,Rocuronium,3,1,1,0,0,10:37:01:0057,
10:37:01:0057,AdministerSyringe,Rocuronium,3,1,1,1,0,10:37:03:3249,
10:37:03:3249,Trash Syringe,Rocuronium,3,1,1,1,1,10:37:06:3400,
10:37:07:4329,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
10:37:07:4334,Select Drug,Fentanyl,-,-,-,-,-,10:37:14:8311,
10:37:14:8311,Move Syringe,no,0.00,0,0,0,0,10:37:16:3487,
10:37:16:3487,Fill Syringe,Fentanyl,4,1,0,0,0,10:37:18:8514,
10:37:18:8514,Apply Lable,Fentanyl,4,1,1,0,0,10:37:20:0927,
10:37:20:0927,AdministerSyringe,Fentanyl,4,1,1,1,0,10:37:21:8985,
10:37:21:8985,Trash Syringe,Fentanyl,4,1,1,1,1,10:37:25:2359,
10:37:26:0801,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
10:37:26:0801,Select Drug,Vecuronium,-,-,-,-,-,10:37:29:5910,
10:37:29:5910,Move Syringe,no,0.00,0,0,0,0,10:37:36:1701,
10:37:36:1701,Fill Syringe,Vecuronium,5,1,0,0,0,10:37:38:6221,
10:37:38:6221,Apply Lable,Vecuronium,5,1,1,0,0,10:37:39:9807,
10:37:39:9807,AdministerSyringe,Vecuronium,5,1,1,1,0,10:37:41:9354,
10:37:41:9354,Trash Syringe,Vecuronium,5,1,1,1,1,10:37:45:0878,
10:37:46:4296,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
10:37:46:4296,Select Drug,Atropine,-,-,-,-,-,10:37:48:7974,
10:37:48:7974,Move Syringe,no,0.00,0,0,0,0,10:37:52:4215,
10:37:52:4215,Fill Syringe,Atropine,13,1,0,0,0,10:38:01:8529,
10:38:01:8529,Apply Lable,Atropine,13,1,1,0,0,10:38:03:3931,
10:38:03:3936,AdministerSyringe,Atropine,13,1,1,1,0,10:38:05:8783,
10:38:05:8783,Trash Syringe,Atropine,13,1,1,1,1,10:38:08:4115,
10:38:15:2608,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
10:38:15:2608,Select Drug,Atropine,-,-,-,-,-,10:38:16:7849,
10:38:16:7849,Move Syringe,no,0.00,0,0,0,0,10:38:18:4679,
10:38:18:4679,Fill Syringe,Atropine,15,1,0,0,0,10:38:23:7038,
10:38:23:7038,Apply Lable,Atropine,15,1,1,0,0,10:38:24:9953,
10:38:24:9953,AdministerSyringe,Atropine,15,1,1,1,0,10:38:26:8346,
10:38:26:8346,Trash Syringe,Atropine,15,1,1,1,1,10:38:29:8397,
10:38:30:8661,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
10:38:30:8661,Select Drug,Succinylcholine,-,-,-,-,-,10:38:34:2818,
10:38:34:2818,Move Syringe,no,0.00,0,0,0,0,10:38:37:4081,
10:38:37:4081,Fill Syringe,Succinylcholine,8,1,0,0,0,10:38:48:7879,
10:38:48:7879,Apply Lable,Succinylcholine,8,1,1,0,0,10:38:50:1455,
10:38:50:1455,AdministerSyringe,Succinylcholine,8,1,1,1,0,10:38:51:8522,
10:38:51:8522,Trash Syringe,Succinylcholine,8,1,1,1,1,10:38:55:1038,
10:39:02:6179,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 6 mL of Lidocaine
10:39:02:6179,Select Drug,Lidocaine,-,-,-,-,-,10:39:05:5834,
10:39:05:5834,Move Syringe,no,0.00,0,0,0,0,10:39:08:4429,
10:39:08:4429,Fill Syringe,Lidocaine,6,1,0,0,0,10:39:12:3869,
10:39:12:3869,Apply Lable,Lidocaine,6,1,1,0,0,10:39:13:7936,
10:39:13:7936,AdministerSyringe,Lidocaine,6,1,1,1,0,10:39:15:4009,
10:39:15:4009,Trash Syringe,Lidocaine,6,1,1,1,1,10:39:18:3889,
10:39:19:0025,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 3 mL of Lidocaine
10:39:19:0025,Select Drug,Lidocaine,-,-,-,-,-,10:39:20:3171,
10:39:20:3171,Move Syringe,no,0.00,0,0,0,0,10:39:21:9509,
10:39:21:9509,Fill Syringe,Lidocaine,3,1,0,0,0,10:39:31:5566,
10:39:31:5566,Apply Lable,Lidocaine,3,1,1,0,0,10:39:33:2291,
10:39:33:2291,AdministerSyringe,Lidocaine,3,1,1,1,0,10:39:35:3499,
10:39:35:3499,Trash Syringe,Lidocaine,3,1,1,1,1,10:39:37:8577,
10:39:38:5380,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 6 mL of Vecuronium
10:39:38:5380,Select Drug,Vecuronium,-,-,-,-,-,10:39:45:2734,
10:39:45:2734,Move Syringe,no,0.00,0,0,0,0,10:39:46:7097,
10:39:46:7097,Fill Syringe,Vecuronium,6,1,0,0,0,10:39:51:9458,
10:39:51:9458,Apply Lable,Vecuronium,6,1,1,0,0,10:39:53:3530,
10:39:53:3530,AdministerSyringe,Vecuronium,6,1,1,1,0,10:39:54:9934,
10:39:54:9934,Trash Syringe,Vecuronium,6,1,1,1,1,10:39:58:4691,
10:40:00:0258,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 13 mL of Propofol
10:40:00:0258,Select Drug,Propofol,-,-,-,-,-,10:40:03:5212,
10:40:03:5212,Move Syringe,no,0.00,0,0,0,0,10:40:05:3546,
10:40:05:3546,Fill Syringe,Propofol,14,1,0,0,0,10:40:12:5367,
10:40:12:5367,Trash Syringe,Propofol,14,1,0,0,1,10:40:15:5182,
10:40:15:5182,Select Drug,Propofol,-,-,-,-,-,10:40:16:6106,
10:40:16:6106,Move Syringe,no,0.00,0,0,0,0,10:40:19:8337,
10:40:19:8337,Fill Syringe,Propofol,13,1,0,0,0,10:40:22:1374,
10:40:22:1374,Apply Lable,Propofol,13,1,1,0,0,10:40:24:6791,
10:40:24:6791,AdministerSyringe,Propofol,13,1,1,1,0,10:40:34:1039,
10:40:34:1039,Trash Syringe,Propofol,13,1,1,1,1,10:40:37:3536,

