Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
09:55:31:8895,Fill Syringe,Midazolam,5,1,0,0,0,09:55:35:4851,
09:55:35:4851,Apply Lable,Midazolam,5,1,1,0,0,09:55:36:4453,
09:55:36:4453,AdministerSyringe,Midazolam,5,1,1,1,0,09:55:38:2511,
09:55:38:2511,Trash Syringe,Midazolam,5,1,1,1,1,09:55:41:3441,
09:55:42:2383,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
09:55:42:2383,Select Drug,Propofol,-,-,-,-,-,09:55:47:6193,
09:55:47:6193,Move Syringe,no,0.00,0,0,0,0,09:55:49:7639,
09:55:49:7639,Fill Syringe,Propofol,22,1,0,0,0,09:55:54:3208,
09:55:54:3208,Apply Lable,Propofol,22,1,1,0,0,09:55:55:5133,
09:55:55:5133,AdministerSyringe,Propofol,22,1,1,1,0,09:55:56:9042,
09:55:56:9042,Trash Syringe,Propofol,22,1,1,1,1,09:56:00:5246,
09:56:06:3095,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
09:56:06:3095,Select Drug,Rocuronium,-,-,-,-,-,09:56:11:4425,
09:56:11:4425,Move Syringe,no,0.00,0,0,0,0,09:56:12:7107,
09:56:12:7107,Fill Syringe,Rocuronium,12,1,0,0,0,09:56:17:7811,
09:56:17:7811,Apply Lable,Rocuronium,12,1,1,0,0,09:56:18:8904,
09:56:18:8904,Trash Syringe,Rocuronium,12,1,1,0,1,09:56:27:2348,
09:56:31:3761,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
09:56:31:3761,Select Drug,Propofol,-,-,-,-,-,09:56:41:2850,
09:56:41:2850,Move Syringe,no,0.00,0,0,0,0,09:56:42:7183,
09:56:42:7183,Fill Syringe,Propofol,28,1,0,0,0,09:56:47:8547,
09:56:47:8547,Apply Lable,Propofol,28,1,1,0,0,09:56:49:5934,
09:56:49:5934,AdministerSyringe,Propofol,28,1,1,1,0,09:56:51:2665,
09:56:51:2665,Trash Syringe,Propofol,28,1,1,1,1,09:57:05:9061,
09:57:12:3369,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
09:57:12:3369,Select Drug,Atropine,-,-,-,-,-,09:57:20:7168,
09:57:20:7168,Move Syringe,no,0.00,0,0,0,0,09:57:22:1828,
09:57:22:1828,Fill Syringe,Atropine,12,1,0,0,0,09:57:32:3587,
09:57:32:3587,Apply Lable,Atropine,12,1,1,0,0,09:57:33:2700,
09:57:33:2700,Trash Syringe,Atropine,12,1,1,0,1,09:57:38:5345,
09:57:38:5345,Select Drug,Atropine,-,-,-,-,-,09:57:41:5143,
09:57:41:5143,Move Syringe,no,0.00,0,0,0,0,09:57:43:5606,
09:57:43:5606,Fill Syringe,Atropine,12,1,0,0,0,09:57:51:8294,
09:57:51:8294,Apply Lable,Atropine,12,1,1,0,0,09:57:52:9721,
09:57:52:9721,AdministerSyringe,Atropine,12,1,1,1,0,09:57:54:3645,
09:57:54:3645,Trash Syringe,Atropine,12,1,1,1,1,09:57:57:9412,
09:58:02:2124,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
09:58:02:2124,Select Drug,Succinylcholine,-,-,-,-,-,09:58:07:0358,
09:58:07:0358,Move Syringe,no,0.00,0,0,0,0,09:58:08:2866,
09:58:08:2866,Fill Syringe,Succinylcholine,8,1,0,0,0,09:58:14:8980,
09:58:14:8980,Apply Lable,Succinylcholine,8,1,1,0,0,09:58:16:0738,
09:58:16:0738,AdministerSyringe,Succinylcholine,8,1,1,1,0,09:58:18:1770,
09:58:18:1770,Trash Syringe,Succinylcholine,8,1,1,1,1,09:58:25:7265,
09:58:26:6539,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
09:58:26:6539,Select Drug,Lidocaine,-,-,-,-,-,09:58:31:7700,
09:58:31:7705,Move Syringe,no,0.00,0,0,0,0,09:58:34:7113,
09:58:34:7113,Fill Syringe,Lidocaine,4,1,0,0,0,09:58:38:6714,
09:58:38:6714,Apply Lable,Lidocaine,4,1,1,0,0,09:58:39:7971,
09:58:39:7971,AdministerSyringe,Lidocaine,4,1,1,1,0,09:58:41:4040,
09:58:41:4040,Trash Syringe,Lidocaine,4,1,1,1,1,09:58:44:0790,
09:58:51:8604,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
09:58:51:8604,Select Drug,Fentanyl,-,-,-,-,-,09:58:55:6207,
09:58:55:6207,Move Syringe,no,0.00,0,0,0,0,09:58:56:8381,
09:58:56:8381,Fill Syringe,Fentanyl,4,1,0,0,0,09:58:58:2470,
09:58:58:2470,Apply Lable,Fentanyl,4,1,1,0,0,09:58:59:3895,
09:58:59:3895,Trash Syringe,Fentanyl,4,1,1,0,1,09:59:06:5109,
09:59:07:7532,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
09:59:07:7532,Select Drug,Vecuronium,-,-,-,-,-,09:59:12:1239,
09:59:12:1239,Move Syringe,no,0.00,0,0,0,0,09:59:13:5090,
09:59:13:5090,Fill Syringe,Vecuronium,3,1,0,0,0,09:59:19:5592,
09:59:19:5592,Apply Lable,Vecuronium,3,1,1,0,0,09:59:20:5524,
09:59:20:5524,AdministerSyringe,Vecuronium,3,1,1,1,0,09:59:21:8944,
09:59:21:8944,Trash Syringe,Vecuronium,3,1,1,1,1,09:59:24:6791,
09:59:25:4740,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
09:59:25:4740,Select Drug,Fentanyl,-,-,-,-,-,09:59:29:2485,
09:59:29:2485,Move Syringe,no,0.00,0,0,0,0,09:59:30:7810,
09:59:30:7810,Fill Syringe,Fentanyl,2,1,0,0,0,09:59:33:1334,
09:59:33:1334,Apply Lable,Fentanyl,2,1,1,0,0,09:59:34:3260,
09:59:34:3260,AdministerSyringe,Fentanyl,2,1,1,1,0,09:59:35:8170,
09:59:35:8170,Trash Syringe,Fentanyl,2,1,1,1,1,09:59:42:4655,
09:59:43:4760,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
09:59:43:4760,Select Drug,Succinylcholine,-,-,-,-,-,09:59:48:0781,
09:59:48:0781,Move Syringe,no,0.00,0,0,0,0,09:59:51:3350,

