Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
09:32:32:2311,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
09:32:32:2311,Select Drug,Lidocaine,-,-,-,-,-,09:32:36:9392,
09:32:36:9392,Move Syringe,no,0.00,0,0,0,0,09:32:41:0386,
09:32:41:0386,Fill Syringe,Lidocaine,4,1,0,0,0,09:32:52:1198,
09:32:52:1198,Apply Lable,Lidocaine,4,1,1,0,0,09:32:54:6701,
09:32:54:6701,AdministerSyringe,Lidocaine,4,1,1,1,0,09:32:57:9511,
09:32:57:9511,Trash Syringe,Lidocaine,4,1,1,1,1,09:33:02:2019,
09:33:03:0469,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 7 mL of Lidocaine
09:33:03:0469,Select Drug,Lidocaine,-,-,-,-,-,09:33:06:0796,
09:33:06:0796,Move Syringe,no,0.00,0,0,0,0,09:33:18:8751,
09:33:18:8751,Fill Syringe,Lidocaine,7,1,0,0,0,09:33:24:2269,
09:33:24:2269,Apply Lable,Lidocaine,7,1,1,0,0,09:33:26:1641,
09:33:26:1641,AdministerSyringe,Lidocaine,7,1,1,1,0,09:33:29:1130,
09:33:29:1130,Trash Syringe,Lidocaine,7,1,1,1,1,09:33:35:6723,
09:33:37:1131,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
09:33:37:1131,Select Drug,Midazolam,-,-,-,-,-,09:33:41:8320,
09:33:41:8320,Move Syringe,no,0.00,0,0,0,0,09:33:45:2521,
09:33:45:2521,Fill Syringe,Midazolam,5,1,0,0,0,09:33:54:1062,
09:33:54:1062,Apply Lable,Midazolam,5,1,1,0,0,09:33:56:3251,
09:33:56:3251,AdministerSyringe,Midazolam,5,1,1,1,0,09:33:59:3737,
09:33:59:3737,Trash Syringe,Midazolam,5,1,1,1,1,09:34:04:1996,
09:34:05:5577,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
09:34:05:5577,Select Drug,Propofol,-,-,-,-,-,09:34:13:4628,
09:34:13:4628,Move Syringe,no,0.00,0,0,0,0,09:34:20:8732,
09:34:20:8732,Fill Syringe,Propofol,22,1,0,0,0,09:34:26:3242,
09:34:26:3242,Apply Lable,Propofol,22,1,1,0,0,09:34:30:9962,
09:34:30:9962,AdministerSyringe,Propofol,22,1,1,1,0,09:34:34:7897,
09:34:34:7897,Trash Syringe,Propofol,22,1,1,1,1,09:34:39:0862,
09:34:45:4343,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
09:34:45:4343,Select Drug,Rocuronium,-,-,-,-,-,09:34:53:4161,
09:34:53:4161,Move Syringe,no,0.00,0,0,0,0,09:34:56:9696,
09:34:56:9696,Fill Syringe,Rocuronium,12,1,0,0,0,09:35:03:6138,
09:35:03:6138,Apply Lable,Rocuronium,12,1,1,0,0,09:35:12:6569,
09:35:12:6569,AdministerSyringe,Rocuronium,12,1,1,1,0,09:35:15:8550,
09:35:15:8550,Trash Syringe,Rocuronium,12,1,1,1,1,09:35:20:1840,
09:35:20:9631,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 28 mL of Propofol
09:35:20:9631,Select Drug,Propofol,-,-,-,-,-,09:35:26:0286,
09:35:26:0286,Move Syringe,no,0.00,0,0,0,0,09:35:28:2730,
09:35:28:2730,Fill Syringe,Propofol,28,1,0,0,0,09:35:32:4326,
09:35:32:4326,Apply Lable,Propofol,28,1,1,0,0,09:35:34:3698,
09:35:34:3698,AdministerSyringe,Propofol,28,1,1,1,0,09:35:37:9981,
09:35:37:9981,Trash Syringe,Propofol,28,1,1,1,1,09:35:42:4179,
09:35:47:7752,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
09:35:47:7752,Select Drug,Atropine,-,-,-,-,-,09:35:51:3235,
09:35:51:3235,Move Syringe,no,0.00,0,0,0,0,09:35:53:8333,
09:35:53:8333,Fill Syringe,Atropine,12,1,0,0,0,09:35:59:2683,
09:35:59:2683,Apply Lable,Atropine,12,1,1,0,0,09:36:13:5711,
09:36:13:5711,AdministerSyringe,Atropine,12,1,1,1,0,09:36:18:2108,
09:36:18:2108,Trash Syringe,Atropine,12,1,1,1,1,09:36:22:4114,
09:36:28:2211,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
09:36:28:2211,Select Drug,Succinylcholine,-,-,-,-,-,09:36:33:5027,
09:36:33:5027,Move Syringe,no,0.00,0,0,0,0,09:36:35:7974,
09:36:35:7974,Fill Syringe,Succinylcholine,8,1,0,0,0,09:36:40:2873,
09:36:40:2873,Apply Lable,Succinylcholine,8,1,1,0,0,09:36:42:6391,
09:36:42:6391,AdministerSyringe,Succinylcholine,8,1,1,1,0,09:36:45:4057,
09:36:45:4057,Trash Syringe,Succinylcholine,8,1,1,1,1,09:36:50:0004,
09:36:51:1104,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
09:36:51:1104,Select Drug,Lidocaine,-,-,-,-,-,09:37:02:7374,
09:37:02:7374,Move Syringe,no,0.00,0,0,0,0,09:37:05:2486,
09:37:05:2486,Fill Syringe,Lidocaine,4,1,0,0,0,09:37:08:7279,
09:37:08:7279,Apply Lable,Lidocaine,4,1,1,0,0,09:37:11:2947,
09:37:11:2947,AdministerSyringe,Lidocaine,4,1,1,1,0,09:37:14:2106,
09:37:14:2106,Trash Syringe,Lidocaine,4,1,1,1,1,09:37:19:0156,
09:37:23:1942,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
09:37:23:1942,Select Drug,Fentanyl,-,-,-,-,-,09:37:28:5089,
09:37:28:5089,Move Syringe,no,0.00,0,0,0,0,09:37:30:9609,
09:37:30:9609,Fill Syringe,Fentanyl,4,1,0,0,0,09:37:34:2252,
09:37:34:2252,Apply Lable,Fentanyl,4,1,1,0,0,09:37:36:4701,
09:37:36:4701,AdministerSyringe,Fentanyl,4,1,1,1,0,09:37:45:2154,
09:37:45:2154,Trash Syringe,Fentanyl,4,1,1,1,1,09:37:49:7216,
09:37:50:9815,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
09:37:50:9815,Select Drug,Vecuronium,-,-,-,-,-,09:37:56:0691,
09:37:56:0691,Move Syringe,no,0.00,0,0,0,0,09:38:03:4484,
09:38:03:4484,Fill Syringe,Vecuronium,3,1,0,0,0,09:38:06:9934,
09:38:06:9934,Apply Lable,Vecuronium,3,1,1,0,0,09:38:08:9476,
09:38:08:9476,AdministerSyringe,Vecuronium,3,1,1,1,0,09:38:11:5655,
09:38:11:5655,Trash Syringe,Vecuronium,3,1,1,1,1,09:38:15:3220,
09:38:16:1833,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
09:38:16:1833,Select Drug,Fentanyl,-,-,-,-,-,09:38:27:1549,
09:38:27:1549,Move Syringe,no,0.00,0,0,0,0,09:38:29:1062,
09:38:29:1062,Fill Syringe,Fentanyl,2,1,0,0,0,09:38:38:1358,
09:38:38:1358,Apply Lable,Fentanyl,2,1,1,0,0,09:38:40:5702,
09:38:40:5702,AdministerSyringe,Fentanyl,2,1,1,1,0,09:38:43:5522,
09:38:43:5522,Trash Syringe,Fentanyl,2,1,1,1,1,09:38:47:7348,
09:38:52:6118,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
09:38:52:6118,Select Drug,Succinylcholine,-,-,-,-,-,09:38:57:3148,
09:38:57:3148,Move Syringe,no,0.00,0,0,0,0,09:38:59:3462,
09:38:59:3462,Fill Syringe,Succinylcholine,7,1,0,0,0,09:39:03:2231,
09:39:03:2231,Apply Lable,Succinylcholine,7,1,1,0,0,09:39:05:5252,
09:39:05:5252,AdministerSyringe,Succinylcholine,7,1,1,1,0,09:39:08:1763,
09:39:08:1763,Trash Syringe,Succinylcholine,7,1,1,1,1,09:39:12:3863,
09:39:13:6788,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
09:39:13:6788,Select Drug,Fentanyl,-,-,-,-,-,09:39:31:6753,
09:39:31:6753,Move Syringe,no,0.00,0,0,0,0,09:39:35:5275,
09:39:35:5275,Fill Syringe,Fentanyl,3,1,0,0,0,09:39:40:4983,
09:39:40:4983,Apply Lable,Fentanyl,3,1,1,0,0,09:39:42:7828,
09:39:42:7828,AdministerSyringe,Fentanyl,3,1,1,1,0,09:39:50:8012,
09:39:50:8012,Trash Syringe,Fentanyl,3,1,1,1,1,09:39:55:0039,
09:39:55:9484,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
09:39:55:9484,Select Drug,Fentanyl,-,-,-,-,-,09:39:58:1984,
09:39:58:1984,Move Syringe,no,0.00,0,0,0,0,09:40:01:1237,
09:40:01:1237,Fill Syringe,Fentanyl,1,1,0,0,0,09:40:03:9739,
09:40:03:9739,Apply Lable,Fentanyl,1,1,1,0,0,09:40:05:8109,
09:40:05:8109,AdministerSyringe,Fentanyl,1,1,1,1,0,09:40:14:8932,
09:40:14:8932,Trash Syringe,Fentanyl,1,1,1,1,1,09:40:19:6664,
09:40:21:6542,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
09:40:21:6547,Select Drug,Rocuronium,-,-,-,-,-,09:40:33:7305,
09:40:33:7305,Move Syringe,no,0.00,0,0,0,0,09:40:36:6417,
09:40:36:6417,Fill Syringe,Rocuronium,3,1,0,0,0,09:40:41:0500,
09:40:41:0500,Apply Lable,Rocuronium,3,1,1,0,0,09:40:43:3683,
09:40:43:3683,AdministerSyringe,Rocuronium,3,1,1,1,0,09:40:45:9692,
09:40:45:9692,Trash Syringe,Rocuronium,3,1,1,1,1,09:40:49:8868,
09:40:50:9472,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
09:40:50:9472,Select Drug,Fentanyl,-,-,-,-,-,09:40:55:2672,
09:40:55:2672,Move Syringe,no,0.00,0,0,0,0,09:40:58:3906,
09:40:58:3906,Fill Syringe,Fentanyl,4,1,0,0,0,09:41:06:8603,
09:41:06:8603,Apply Lable,Fentanyl,4,1,1,0,0,09:41:09:1459,
09:41:09:1459,AdministerSyringe,Fentanyl,4,1,1,1,0,09:41:11:6807,
09:41:11:6807,Trash Syringe,Fentanyl,4,1,1,1,1,09:41:15:8532,
09:41:21:3299,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
09:41:21:3299,Select Drug,Vecuronium,-,-,-,-,-,09:41:26:6119,
09:41:26:6119,Move Syringe,no,0.00,0,0,0,0,09:41:28:7246,
09:41:28:7246,Fill Syringe,Vecuronium,5,1,0,0,0,09:41:32:8008,
09:41:32:8008,Apply Lable,Vecuronium,5,1,1,0,0,09:41:35:0528,
09:41:35:0528,AdministerSyringe,Vecuronium,5,1,1,1,0,09:41:37:5715,
09:41:37:5715,Trash Syringe,Vecuronium,5,1,1,1,1,09:41:41:5055,
09:41:46:5235,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
09:41:46:5235,Select Drug,Atropine,-,-,-,-,-,09:41:50:7944,
09:41:50:7944,Move Syringe,no,0.00,0,0,0,0,09:41:53:2049,
09:41:53:2049,Fill Syringe,Atropine,13,1,0,0,0,09:42:00:4456,
09:42:00:4456,Apply Lable,Atropine,13,1,1,0,0,09:42:02:7638,
09:42:02:7638,AdministerSyringe,Atropine,13,1,1,1,0,09:42:05:6796,
09:42:05:6796,Trash Syringe,Atropine,13,1,1,1,1,09:42:11:3276,
09:42:12:4371,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
09:42:12:4371,Select Drug,Atropine,-,-,-,-,-,09:42:14:5357,
09:42:14:5357,Move Syringe,no,0.00,0,0,0,0,09:42:21:7597,
09:42:21:7597,Fill Syringe,Atropine,15,1,0,0,0,09:42:26:1007,
09:42:26:1007,Apply Lable,Atropine,15,1,1,0,0,09:42:27:8398,
09:42:27:8398,AdministerSyringe,Atropine,15,1,1,1,0,09:42:30:1089,
09:42:30:1089,Trash Syringe,Atropine,15,1,1,1,1,09:42:34:0369,
09:42:38:5405,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine

