Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
18:15:21:1496,Apply Lable,Succinylcholine,4,1,1,0,0,18:15:23:8157,
18:15:23:8157,AdministerSyringe,Succinylcholine,4,1,1,1,0,18:15:37:3378,
18:15:37:3378,Trash Syringe,Succinylcholine,4,1,1,1,1,18:15:40:3874,
18:15:42:4414,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 10 mL of Rocuronium
18:15:42:4414,Select Drug,Rocuronium,-,-,-,-,-,18:15:51:0040,
18:15:51:0040,Move Syringe,no,0.00,0,0,0,0,18:15:57:0925,
18:15:57:0925,Fill Syringe,Rocuronium,10,1,0,0,0,18:16:07:1658,
18:16:07:1658,Apply Lable,Rocuronium,10,1,1,0,0,18:16:08:6568,
18:16:08:6568,AdministerSyringe,Rocuronium,10,1,1,1,0,18:16:10:3959,
18:16:10:3959,Trash Syringe,Rocuronium,10,1,1,1,1,18:16:14:4813,
18:16:15:7407,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 9 mL of Rocuronium
18:16:15:7407,Select Drug,Rocuronium,-,-,-,-,-,18:16:18:0233,
18:16:18:0233,Move Syringe,no,0.00,0,0,0,0,18:16:22:3435,
18:16:22:3435,Fill Syringe,Rocuronium,9,1,0,0,0,18:16:32:8713,
18:16:32:8713,Apply Lable,Rocuronium,9,1,1,0,0,18:16:34:4276,
18:16:34:4276,AdministerSyringe,Rocuronium,9,1,1,1,0,18:16:36:1176,
18:16:36:1176,Trash Syringe,Rocuronium,9,1,1,1,1,18:16:39:3372,
18:16:40:6955,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
18:16:40:6955,Select Drug,Midazolam,-,-,-,-,-,18:16:44:8702,
18:16:44:8702,Move Syringe,no,0.00,0,0,0,0,18:16:47:2480,
18:16:47:2480,Fill Syringe,Midazolam,5,1,0,0,0,18:16:51:7185,
18:16:51:7185,Apply Lable,Midazolam,5,1,1,0,0,18:16:59:4011,
18:16:59:4011,AdministerSyringe,Midazolam,5,1,1,1,0,18:17:01:8367,
18:17:01:8367,Trash Syringe,Midazolam,5,1,1,1,1,18:17:04:6053,
18:17:05:3508,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 19 mL of Atropine
18:17:05:3508,Select Drug,Atropine,-,-,-,-,-,18:17:12:3757,
18:17:12:3757,Move Syringe,no,0.00,0,0,0,0,18:17:15:3500,
18:17:15:3500,Fill Syringe,Atropine,19,1,0,0,0,18:17:18:8133,
18:17:18:8133,Apply Lable,Atropine,19,1,1,0,0,18:17:22:1795,
18:17:22:1795,AdministerSyringe,Atropine,19,1,1,1,0,18:17:23:9687,
18:17:23:9687,Trash Syringe,Atropine,19,1,1,1,1,18:17:30:8093,
18:17:30:8093,Select Drug,Atropine,-,-,-,-,-,18:17:35:2008,
18:17:37:4493,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 3 mL of Lidocaine
18:17:35:2008,Remove Drug,Atropine,-,-,-,-,-,18:17:39:6853,
18:17:39:6853,Select Drug,Lidocaine,-,-,-,-,-,18:17:44:3273,
18:17:44:3273,Move Syringe,no,0.00,0,0,0,0,18:17:46:9373,
18:17:46:9373,Fill Syringe,Lidocaine,3,1,0,0,0,18:17:53:1502,
18:17:53:1502,Apply Lable,Lidocaine,3,1,1,0,0,18:17:54:6905,
18:17:54:6905,AdministerSyringe,Lidocaine,3,1,1,1,0,18:17:56:9606,
18:17:56:9606,Trash Syringe,Lidocaine,3,1,1,1,1,18:18:03:8811,
18:18:14:2306,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
18:18:14:2306,Select Drug,Lidocaine,-,-,-,-,-,18:18:15:8048,
18:18:15:8048,Move Syringe,no,0.00,0,0,0,0,18:18:19:4933,
18:18:19:4933,Fill Syringe,Lidocaine,4,1,0,0,0,18:18:23:9176,
18:18:23:9176,Apply Lable,Lidocaine,4,1,1,0,0,18:18:25:5074,
18:18:25:5074,AdministerSyringe,Lidocaine,4,1,1,1,0,18:18:27:5780,
18:18:27:5780,Trash Syringe,Lidocaine,4,1,1,1,1,18:18:30:5550,
18:18:32:9103,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Rocuronium
18:18:32:9103,Select Drug,Rocuronium,-,-,-,-,-,18:18:45:6763,
18:18:45:6763,Move Syringe,no,0.00,0,0,0,0,18:18:48:8819,
18:18:48:8819,Fill Syringe,Rocuronium,4,1,0,0,0,18:18:50:1082,
18:18:50:1082,Apply Lable,Rocuronium,4,1,1,0,0,18:18:51:4999,
18:18:51:4999,AdministerSyringe,Rocuronium,4,1,1,1,0,18:18:54:6469,
18:18:54:6469,Trash Syringe,Rocuronium,4,1,1,1,1,18:18:59:5958,
18:19:00:4411,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 17 mL of Propofol
18:19:00:4411,Select Drug,Propofol,-,-,-,-,-,18:19:04:9663,
18:19:04:9663,Move Syringe,no,0.00,0,0,0,0,18:19:22:3019,
18:19:22:3019,Fill Syringe,Propofol,17,1,0,0,0,18:19:23:0645,
18:19:23:0645,Apply Lable,Propofol,17,1,1,0,0,18:19:24:5716,
18:19:24:5716,AdministerSyringe,Propofol,17,1,1,1,0,18:19:26:8412,
18:19:26:8412,Trash Syringe,Propofol,17,1,1,1,1,18:19:30:7852,
18:19:31:7458,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 4 mL of Midazolam
18:19:44:5577,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 7 mL of Lidocaine
18:19:44:8389,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 6 mL of Succinylcholine
18:19:44:8389,Select Drug,Succinylcholine,-,-,-,-,-,18:19:53:2861,
18:19:53:2861,Move Syringe,no,0.00,0,0,0,0,18:19:56:1127,
18:19:56:1127,Fill Syringe,Succinylcholine,6,1,0,0,0,18:20:00:3545,
18:20:00:3545,Trash Syringe,Succinylcholine,6,1,0,0,1,18:20:11:2370,
18:20:11:2370,Select Drug,Succinylcholine,-,-,-,-,-,18:20:12:7415,
18:20:12:7415,Move Syringe,no,0.00,0,0,0,0,18:20:15:1855,
18:20:15:1855,Fill Syringe,Succinylcholine,6,1,0,0,0,18:20:15:8984,
18:20:15:8984,Apply Lable,Succinylcholine,6,1,1,0,0,18:20:17:4220,
18:20:17:4220,AdministerSyringe,Succinylcholine,6,1,1,1,0,18:20:19:3111,
18:20:19:3111,Trash Syringe,Succinylcholine,6,1,1,1,1,18:20:23:3489,
18:20:31:0400,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 8 mL of Midazolam
18:20:31:0400,Select Drug,Midazolam,-,-,-,-,-,18:20:35:3613,
18:20:35:3613,Move Syringe,no,0.00,0,0,0,0,18:20:37:9548,
18:20:37:9548,Fill Syringe,Midazolam,8,1,0,0,0,18:20:41:2854,
18:20:41:2854,Apply Lable,Midazolam,8,1,1,0,0,18:20:42:7756,
18:20:42:7756,AdministerSyringe,Midazolam,8,1,1,1,0,18:20:45:1114,
18:20:45:1114,Trash Syringe,Midazolam,8,1,1,1,1,18:20:48:3210,
18:20:56:0919,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 12 mL of Rocuronium
18:20:56:0919,Select Drug,Rocuronium,-,-,-,-,-,18:21:02:4539,
18:21:02:4539,Move Syringe,no,0.00,0,0,0,0,18:21:09:1112,
18:21:09:1112,Fill Syringe,Rocuronium,12,1,0,0,0,18:21:12:3657,
18:21:12:3657,Apply Lable,Rocuronium,12,1,1,0,0,18:21:20:9248,
18:21:20:9248,AdministerSyringe,Rocuronium,12,1,1,1,0,18:21:23:5920,
18:21:23:5920,Trash Syringe,Rocuronium,12,1,1,1,1,18:21:26:8873,
18:21:28:8255,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
18:21:28:8255,Select Drug,Fentanyl,-,-,-,-,-,18:21:31:9550,
18:21:31:9550,Move Syringe,no,0.00,0,0,0,0,18:21:41:4568,
18:21:41:4568,Fill Syringe,Fentanyl,1,1,0,0,0,18:21:42:0535,
18:21:42:0535,Apply Lable,Fentanyl,1,1,1,0,0,18:21:45:2977,
18:21:45:2977,AdministerSyringe,Fentanyl,1,1,1,1,0,18:21:47:1860,
18:21:47:1860,Trash Syringe,Fentanyl,1,1,1,1,1,18:21:51:0168,
18:21:56:9567,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 8 mL of Rocuronium
18:21:56:9567,Select Drug,Rocuronium,-,-,-,-,-,18:22:01:0336,
18:22:01:0336,Move Syringe,no,0.00,0,0,0,0,18:22:03:9594,
18:22:03:9594,Fill Syringe,Rocuronium,8,1,0,0,0,18:22:06:1964,
18:22:06:1964,Apply Lable,Rocuronium,8,1,1,0,0,18:22:07:4879,
18:22:07:4879,AdministerSyringe,Rocuronium,8,1,1,1,0,18:22:09:7740,
18:22:09:7740,Trash Syringe,Rocuronium,8,1,1,1,1,18:22:13:6749,
18:22:24:2098,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
18:22:24:5081,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
18:22:24:5081,Select Drug,Fentanyl,-,-,-,-,-,18:22:27:6716,
18:22:27:6716,Move Syringe,no,0.00,0,0,0,0,18:22:32:5678,
18:22:32:5678,Fill Syringe,Fentanyl,1,1,0,0,0,18:22:33:0992,
18:22:33:0992,Apply Lable,Fentanyl,1,1,1,0,0,18:22:34:5396,
18:22:34:5396,AdministerSyringe,Fentanyl,1,1,1,1,0,18:22:36:3289,
18:22:36:3289,Trash Syringe,Fentanyl,1,1,1,1,1,18:22:39:4388,
18:22:40:4655,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
18:22:40:4655,Select Drug,Fentanyl,-,-,-,-,-,18:22:42:2809,
18:22:42:2809,Move Syringe,no,0.00,0,0,0,0,18:22:52:6830,
18:22:52:6830,Fill Syringe,Fentanyl,1,1,0,0,0,18:22:54:0592,
18:22:54:0592,Apply Lable,Fentanyl,1,1,1,0,0,18:22:55:3838,
18:22:55:3838,AdministerSyringe,Fentanyl,1,1,1,1,0,18:22:57:3384,
18:22:57:3384,Trash Syringe,Fentanyl,1,1,1,1,1,18:23:00:4362,
18:23:01:6620,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 22 mL of Propofol
18:23:01:6620,Select Drug,Propofol,-,-,-,-,-,18:23:05:8413,
18:23:05:8413,Move Syringe,no,0.00,0,0,0,0,18:23:12:4596,
18:23:12:4596,Fill Syringe,Propofol,22,1,0,0,0,18:23:28:5059,
18:23:28:5059,Apply Lable,Propofol,22,1,1,0,0,18:23:29:9137,
18:23:29:9137,AdministerSyringe,Propofol,22,1,1,1,0,18:23:31:5707,
18:23:31:5707,Trash Syringe,Propofol,22,1,1,1,1,18:23:34:4565,
18:23:37:5753,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Vecuronium
18:23:37:5753,Select Drug,Vecuronium,-,-,-,-,-,18:23:50:9927,
18:23:50:9927,Move Syringe,no,0.00,0,0,0,0,18:23:53:0387,
18:23:53:0387,Fill Syringe,Vecuronium,4,1,0,0,0,18:24:03:3187,
18:24:03:3187,Apply Lable,Vecuronium,4,1,1,0,0,18:24:04:7430,
18:24:04:7430,AdministerSyringe,Vecuronium,4,1,1,1,0,18:24:06:2175,
18:24:06:2175,Trash Syringe,Vecuronium,4,1,1,1,1,18:24:09:2388,
18:24:09:2388,Select Drug,Vecuronium,-,-,-,-,-,18:24:18:3644,
18:24:18:3644,Move Syringe,no,0.00,0,0,0,0,18:24:23:1948,
18:24:23:1948,Fill Syringe,Vecuronium,4,1,0,0,0,18:24:23:7588,
18:24:23:7588,Apply Lable,Vecuronium,4,1,1,0,0,18:24:25:2488,
18:24:25:2488,AdministerSyringe,Vecuronium,4,1,1,1,0,18:24:26:9724,
18:24:26:9724,Trash Syringe,Vecuronium,4,1,1,1,1,18:24:31:8203,
18:24:39:9301,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 8 mL of Rocuronium
18:24:40:1783,New Task,Midazolam,, ---,---,---,---,---,Prepare and administer 5 mL of Midazolam
18:24:40:1783,Select Drug,Midazolam,-,-,-,-,-,18:24:42:9161,
18:24:42:9161,Move Syringe,no,0.00,0,0,0,0,18:24:45:1776,
18:24:45:1776,Fill Syringe,Midazolam,5,1,0,0,0,18:24:51:1095,
18:24:51:1095,Apply Lable,Midazolam,5,1,1,0,0,18:24:52:4010,
18:24:52:4010,AdministerSyringe,Midazolam,5,1,1,1,0,18:24:54:0252,
18:24:54:0252,Trash Syringe,Midazolam,5,1,1,1,1,18:24:57:7530,
18:25:15:1473,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 14 mL of Propofol
18:25:15:1473,Select Drug,Propofol,-,-,-,-,-,18:25:18:8562,
18:25:18:8562,Move Syringe,no,0.00,0,0,0,0,18:25:20:9037,
18:25:20:9037,Fill Syringe,Propofol,14,1,0,0,0,18:25:24:6487,
18:25:24:6487,Apply Lable,Propofol,14,1,1,0,0,18:25:26:2213,
18:25:26:2213,AdministerSyringe,Propofol,14,1,1,1,0,18:25:27:9941,
18:25:27:9941,Trash Syringe,Propofol,14,1,1,1,1,18:25:31:4850,
18:25:38:7938,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
18:25:38:7938,Select Drug,Fentanyl,-,-,-,-,-,18:25:42:7509,
18:25:42:7509,Move Syringe,no,0.00,0,0,0,0,18:25:44:6991,
18:25:44:6991,Fill Syringe,Fentanyl,2,1,0,0,0,18:25:48:4274,
18:25:48:4274,Apply Lable,Fentanyl,2,1,1,0,0,18:25:49:8183,
18:25:49:8183,AdministerSyringe,Fentanyl,2,1,1,1,0,18:25:53:6124,
18:25:53:6124,Trash Syringe,Fentanyl,2,1,1,1,1,18:25:57:3027,
18:26:02:9792,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Rocuronium
18:26:02:9792,Select Drug,Rocuronium,-,-,-,-,-,18:26:10:9165,
18:26:10:9165,Move Syringe,no,0.00,0,0,0,0,18:26:13:0301,
18:26:13:0301,Fill Syringe,Rocuronium,4,1,0,0,0,18:26:16:6097,
18:26:16:6097,Apply Lable,Rocuronium,4,1,1,0,0,18:26:18:1658,
18:26:18:1658,AdministerSyringe,Rocuronium,4,1,1,1,0,18:26:19:6909,
18:26:19:6909,Trash Syringe,Rocuronium,4,1,1,1,1,18:26:22:2677,
18:26:31:0297,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 17 mL of Atropine
18:26:31:0297,Select Drug,Atropine,-,-,-,-,-,18:26:33:5448,
18:26:33:5448,Move Syringe,no,0.00,0,0,0,0,18:26:38:9557,
18:26:38:9557,Fill Syringe,Atropine,17,1,0,0,0,18:26:45:9636,
18:26:45:9636,Apply Lable,Atropine,17,1,1,0,0,18:26:48:3084,
18:26:48:3084,AdministerSyringe,Atropine,17,1,1,1,0,18:26:50:1143,
18:26:50:1143,Trash Syringe,Atropine,17,1,1,1,1,18:26:53:5395,
18:26:58:9323,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 16 mL of Atropine
18:26:58:9323,Select Drug,Atropine,-,-,-,-,-,18:27:00:4198,
18:27:00:4198,Move Syringe,no,0.00,0,0,0,0,18:27:05:1346,
18:27:05:1346,Fill Syringe,Atropine,16,1,0,0,0,18:27:05:6655,
18:27:05:6655,Apply Lable,Atropine,16,1,1,0,0,18:27:06:9243,
18:27:06:9243,AdministerSyringe,Atropine,16,1,1,1,0,18:27:08:4980,
18:27:08:4980,Trash Syringe,Atropine,16,1,1,1,1,18:27:11:4886,
18:27:12:6396,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 11 mL of Rocuronium
18:27:12:6396,Select Drug,Rocuronium,-,-,-,-,-,18:27:19:3633,
18:27:19:3633,Move Syringe,no,0.00,0,0,0,0,18:27:28:4036,
18:27:28:4036,Fill Syringe,Rocuronium,11,1,0,0,0,18:27:31:7350,
18:27:31:7350,Apply Lable,Rocuronium,11,1,1,0,0,18:27:32:9759,
18:27:32:9759,AdministerSyringe,Rocuronium,11,1,1,1,0,18:27:34:7321,
18:27:34:7321,Trash Syringe,Rocuronium,11,1,1,1,1,18:27:37:3253,
18:27:39:5121,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium

