Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
09:31:19:6240,Apply Lable,Propofol,28,1,1,0,0,09:31:21:2633,
09:31:21:2633,AdministerSyringe,Propofol,28,1,1,1,0,09:31:24:5764,
09:31:24:5764,Trash Syringe,Propofol,28,1,1,1,1,09:31:28:6102,
09:31:33:2822,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 12 mL of Atropine
09:31:33:2822,Select Drug,Atropine,-,-,-,-,-,09:31:37:0763,
09:31:37:0763,Move Syringe,no,0.00,0,0,0,0,09:31:48:3660,
09:31:48:3660,Fill Syringe,Atropine,12,1,0,0,0,09:31:49:6587,
09:31:49:6587,Apply Lable,Atropine,12,1,1,0,0,09:31:52:7175,
09:31:52:7175,AdministerSyringe,Atropine,12,1,1,1,0,09:32:02:2776,
09:32:02:2776,Trash Syringe,Atropine,12,1,1,1,1,09:32:07:7366,
09:32:08:5482,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
09:32:08:5482,Select Drug,Succinylcholine,-,-,-,-,-,09:32:14:3278,
09:32:14:3278,Move Syringe,no,0.00,0,0,0,0,09:32:16:5232,
09:32:16:5232,Fill Syringe,Succinylcholine,8,1,0,0,0,09:32:21:7256,
09:32:21:7256,Apply Lable,Succinylcholine,8,1,1,0,0,09:32:23:6803,
09:32:23:6803,AdministerSyringe,Succinylcholine,8,1,1,1,0,09:32:26:8938,
09:32:26:8938,Trash Syringe,Succinylcholine,8,1,1,1,1,09:32:30:8293,
09:32:34:7859,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
09:32:34:7859,Select Drug,Lidocaine,-,-,-,-,-,09:32:39:6248,
09:32:39:6248,Move Syringe,no,0.00,0,0,0,0,09:32:41:4722,
09:32:41:4722,Fill Syringe,Lidocaine,4,1,0,0,0,09:32:45:1511,
09:32:45:1511,Apply Lable,Lidocaine,4,1,1,0,0,09:32:46:6741,
09:32:46:6741,Trash Syringe,Lidocaine,4,1,1,0,1,09:33:06:7529,
09:33:06:7529,Select Drug,Lidocaine,-,-,-,-,-,09:33:08:1757,
09:33:08:1757,Move Syringe,no,0.00,0,0,0,0,09:33:13:5174,
09:33:13:5174,Fill Syringe,Lidocaine,4,1,0,0,0,09:33:14:7577,
09:33:14:7577,Apply Lable,Lidocaine,4,1,1,0,0,09:33:16:7114,
09:33:16:7114,AdministerSyringe,Lidocaine,4,1,1,1,0,09:33:28:3286,
09:33:28:3286,Trash Syringe,Lidocaine,4,1,1,1,1,09:33:33:4548,
09:33:35:4922,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
09:33:35:4922,Select Drug,Fentanyl,-,-,-,-,-,09:33:38:9988,
09:33:38:9988,Move Syringe,no,0.00,0,0,0,0,09:33:41:1456,
09:33:41:1456,Fill Syringe,Fentanyl,4,1,0,0,0,09:33:46:2051,
09:33:46:2051,Apply Lable,Fentanyl,4,1,1,0,0,09:33:47:8445,
09:33:47:8445,AdministerSyringe,Fentanyl,4,1,1,1,0,09:33:50:6115,
09:33:50:6115,Trash Syringe,Fentanyl,4,1,1,1,1,09:33:55:1752,
09:33:56:2194,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
09:33:56:2194,Select Drug,Vecuronium,-,-,-,-,-,09:34:02:2485,
09:34:02:2485,Move Syringe,no,0.00,0,0,0,0,09:34:11:2714,
09:34:11:2714,Fill Syringe,Vecuronium,3,1,0,0,0,09:34:14:3040,
09:34:14:3040,Apply Lable,Vecuronium,3,1,1,0,0,09:34:16:0757,
09:34:16:0757,AdministerSyringe,Vecuronium,3,1,1,1,0,09:34:19:3895,
09:34:19:3895,Trash Syringe,Vecuronium,3,1,1,1,1,09:34:25:0527,
09:34:25:7977,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
09:34:25:7977,Select Drug,Fentanyl,-,-,-,-,-,09:34:29:4740,
09:34:29:4740,Move Syringe,no,0.00,0,0,0,0,09:34:31:3209,
09:34:31:3209,Fill Syringe,Fentanyl,2,1,0,0,0,09:34:34:2211,
09:34:34:2211,Apply Lable,Fentanyl,2,1,1,0,0,09:34:35:7778,
09:34:35:7778,AdministerSyringe,Fentanyl,2,1,1,1,0,09:34:38:6935,
09:34:38:6935,Trash Syringe,Fentanyl,2,1,1,1,1,09:34:42:8456,
09:34:50:1405,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
09:34:50:1405,Select Drug,Succinylcholine,-,-,-,-,-,09:34:56:3860,
09:34:56:3860,Move Syringe,no,0.00,0,0,0,0,09:34:58:3833,
09:34:58:3833,Fill Syringe,Succinylcholine,7,1,0,0,0,09:35:02:7239,
09:35:02:7239,Apply Lable,Succinylcholine,7,1,1,0,0,09:35:04:3307,
09:35:04:3307,AdministerSyringe,Succinylcholine,7,1,1,1,0,09:35:08:3069,
09:35:08:3069,Trash Syringe,Succinylcholine,7,1,1,1,1,09:35:12:0486,
09:35:13:1726,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
09:35:13:1726,Select Drug,Fentanyl,-,-,-,-,-,09:35:27:2413,
09:35:27:2413,Move Syringe,no,0.00,0,0,0,0,09:35:29:5364,
09:35:29:5364,Fill Syringe,Fentanyl,3,1,0,0,0,09:35:33:7110,
09:35:33:7110,Apply Lable,Fentanyl,3,1,1,0,0,09:35:42:0439,
09:35:42:0439,AdministerSyringe,Fentanyl,3,1,1,1,0,09:35:45:1916,
09:35:45:1916,Trash Syringe,Fentanyl,3,1,1,1,1,09:35:49:7252,
09:35:50:9344,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
09:35:50:9344,Select Drug,Fentanyl,-,-,-,-,-,09:35:52:8721,
09:35:52:8721,Move Syringe,no,0.00,0,0,0,0,09:35:55:9784,
09:35:55:9784,Fill Syringe,Fentanyl,1,1,0,0,0,09:35:58:1322,
09:35:58:1322,Apply Lable,Fentanyl,1,1,1,0,0,09:35:59:7390,
09:35:59:7390,AdministerSyringe,Fentanyl,1,1,1,1,0,09:36:03:2353,
09:36:03:2353,Trash Syringe,Fentanyl,1,1,1,1,1,09:36:07:0645,
09:36:11:2747,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
09:36:11:2747,Select Drug,Rocuronium,-,-,-,-,-,09:36:16:9067,
09:36:16:9067,Move Syringe,no,0.00,0,0,0,0,09:36:20:9753,
09:36:20:9753,Fill Syringe,Rocuronium,3,1,0,0,0,09:36:23:3230,
09:36:23:3230,Apply Lable,Rocuronium,3,1,1,0,0,09:36:24:7799,
09:36:24:7799,AdministerSyringe,Rocuronium,3,1,1,1,0,09:36:26:9998,
09:36:26:9998,Trash Syringe,Rocuronium,3,1,1,1,1,09:36:35:3672,
09:36:36:2285,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
09:36:36:2285,Select Drug,Fentanyl,-,-,-,-,-,09:36:39:6556,
09:36:39:6556,Move Syringe,no,0.00,0,0,0,0,09:36:43:3750,
09:36:43:3750,Fill Syringe,Fentanyl,4,1,0,0,0,09:36:46:6723,
09:36:46:6723,Apply Lable,Fentanyl,4,1,1,0,0,09:36:48:2134,
09:36:48:2134,AdministerSyringe,Fentanyl,4,1,1,1,0,09:36:50:5817,
09:36:50:5817,Trash Syringe,Fentanyl,4,1,1,1,1,09:36:54:1818,
09:36:54:9774,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
09:36:54:9774,Select Drug,Vecuronium,-,-,-,-,-,09:37:02:5512,
09:37:02:5512,Move Syringe,no,0.00,0,0,0,0,09:37:04:4663,
09:37:04:4663,Fill Syringe,Vecuronium,5,1,0,0,0,09:37:09:8667,
09:37:09:8667,Apply Lable,Vecuronium,5,1,1,0,0,09:37:11:2742,
09:37:11:2742,AdministerSyringe,Vecuronium,5,1,1,1,0,09:37:15:6479,
09:37:15:6479,Trash Syringe,Vecuronium,5,1,1,1,1,09:37:20:2432,
09:37:23:9686,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
09:37:23:9686,Select Drug,Atropine,-,-,-,-,-,09:37:30:8533,
09:37:30:8533,Move Syringe,no,0.00,0,0,0,0,09:37:32:4220,
09:37:32:4220,Fill Syringe,Atropine,14,1,0,0,0,09:37:36:2663,
09:37:36:2663,Apply Lable,Atropine,14,1,1,0,0,09:37:41:9480,
09:37:41:9480,AdministerSyringe,Atropine,14,1,1,1,0,09:37:46:1392,
09:37:46:1392,Trash Syringe,Atropine,14,1,1,1,1,09:37:51:2871,
09:37:52:6292,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
09:37:52:6292,Select Drug,Atropine,-,-,-,-,-,09:37:54:8970,
09:37:54:8970,Move Syringe,no,0.00,0,0,0,0,09:37:56:9444,
09:37:56:9444,Fill Syringe,Atropine,15,1,0,0,0,09:38:00:1420,
09:38:00:1420,Apply Lable,Atropine,15,1,1,0,0,09:38:02:9148,
09:38:02:9148,AdministerSyringe,Atropine,15,1,1,1,0,09:38:14:9991,
09:38:14:9991,Trash Syringe,Atropine,15,1,1,1,1,09:38:18:6484,
09:38:24:4934,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
09:38:24:4934,Select Drug,Succinylcholine,-,-,-,-,-,09:38:30:6209,
09:38:30:6209,Move Syringe,no,0.00,0,0,0,0,09:38:32:6518,
09:38:32:6518,Fill Syringe,Succinylcholine,8,1,0,0,0,09:38:37:3579,
09:38:37:3579,Apply Lable,Succinylcholine,8,1,1,0,0,09:38:38:9470,
09:38:38:9470,AdministerSyringe,Succinylcholine,8,1,1,1,0,09:38:43:3372,
09:38:43:3372,Trash Syringe,Succinylcholine,8,1,1,1,1,09:38:47:1807,
09:38:50:5966,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 6 mL of Lidocaine
09:38:50:5966,Select Drug,Lidocaine,-,-,-,-,-,09:38:54:3051,
09:38:54:3051,Move Syringe,no,0.00,0,0,0,0,09:38:56:6228,
09:38:56:6228,Fill Syringe,Lidocaine,6,1,0,0,0,09:39:04:1700,
09:39:04:1700,Apply Lable,Lidocaine,6,1,1,0,0,09:39:05:9417,
09:39:05:9417,AdministerSyringe,Lidocaine,6,1,1,1,0,09:39:11:3236,
09:39:11:3236,Trash Syringe,Lidocaine,6,1,1,1,1,09:39:14:8996,

