Start Time,EventType,Drug Inside,Volume In Syringe,Is Filled?,Is Tagged?,Is Administered?,Is Trashed?,End Time,Notes
13:37:51:0355,Fill Syringe,Atropine,12,1,0,0,0,13:37:51:7986,
13:37:51:7986,Apply Lable,Atropine,12,1,1,0,0,13:37:53:3382,
13:37:53:3382,AdministerSyringe,Atropine,12,1,1,1,0,13:37:55:6249,
13:37:55:6249,Trash Syringe,Atropine,12,1,1,1,1,13:37:59:6294,
13:38:00:3592,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
13:38:00:3592,Select Drug,Succinylcholine,-,-,-,-,-,13:38:04:8497,
13:38:04:8497,Move Syringe,no,0.00,0,0,0,0,13:38:06:9313,
13:38:06:9313,Fill Syringe,Succinylcholine,8,1,0,0,0,13:38:10:2282,
13:38:10:2282,Apply Lable,Succinylcholine,8,1,1,0,0,13:38:11:8505,
13:38:11:8505,AdministerSyringe,Succinylcholine,8,1,1,1,0,13:38:18:3561,
13:38:18:3561,Trash Syringe,Succinylcholine,8,1,1,1,1,13:38:21:7135,
13:38:22:5745,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 4 mL of Lidocaine
13:38:22:5745,Select Drug,Lidocaine,-,-,-,-,-,13:38:25:9520,
13:38:25:9520,Move Syringe,no,0.00,0,0,0,0,13:38:29:2588,
13:38:29:2588,Fill Syringe,Lidocaine,4,1,0,0,0,13:38:32:4403,
13:38:32:4403,Apply Lable,Lidocaine,4,1,1,0,0,13:38:34:1459,
13:38:34:1459,AdministerSyringe,Lidocaine,4,1,1,1,0,13:38:36:2826,
13:38:36:2826,Trash Syringe,Lidocaine,4,1,1,1,1,13:38:42:3871,
13:38:43:0990,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
13:38:43:0990,Select Drug,Fentanyl,-,-,-,-,-,13:38:47:2430,
13:38:47:2430,Move Syringe,no,0.00,0,0,0,0,13:38:50:0505,
13:38:50:0510,Fill Syringe,Fentanyl,4,1,0,0,0,13:38:51:8242,
13:38:51:8242,Apply Lable,Fentanyl,4,1,1,0,0,13:38:53:5801,
13:38:53:5801,AdministerSyringe,Fentanyl,4,1,1,1,0,13:38:56:0316,
13:38:56:0316,Trash Syringe,Fentanyl,4,1,1,1,1,13:39:04:1351,
13:39:04:8310,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Vecuronium
13:39:04:8310,Select Drug,Vecuronium,-,-,-,-,-,13:39:08:7309,
13:39:08:7309,Move Syringe,no,0.00,0,0,0,0,13:39:14:7899,
13:39:14:7899,Fill Syringe,Vecuronium,3,1,0,0,0,13:39:17:5734,
13:39:17:5734,Apply Lable,Vecuronium,3,1,1,0,0,13:39:19:4780,
13:39:19:4780,AdministerSyringe,Vecuronium,3,1,1,1,0,13:39:21:8799,
13:39:21:8799,Trash Syringe,Vecuronium,3,1,1,1,1,13:39:28:7765,
13:39:29:7200,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 2 mL of Fentanyl
13:39:29:7200,Select Drug,Fentanyl,-,-,-,-,-,13:39:32:5832,
13:39:32:5832,Move Syringe,no,0.00,0,0,0,0,13:39:34:0020,
13:39:34:0020,Fill Syringe,Fentanyl,2,1,0,0,0,13:39:36:3548,
13:39:36:3548,Apply Lable,Fentanyl,2,1,1,0,0,13:39:37:7720,
13:39:37:7720,AdministerSyringe,Fentanyl,2,1,1,1,0,13:39:43:1175,
13:39:43:1175,Trash Syringe,Fentanyl,2,1,1,1,1,13:39:53:8536,
13:39:54:5660,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 7 mL of Succinylcholine
13:39:54:5660,Select Drug,Succinylcholine,-,-,-,-,-,13:39:58:6061,
13:39:58:6061,Move Syringe,no,0.00,0,0,0,0,13:39:59:9247,
13:39:59:9247,Fill Syringe,Succinylcholine,7,1,0,0,0,13:40:07:7516,
13:40:07:7516,Apply Lable,Succinylcholine,7,1,1,0,0,13:40:09:3408,
13:40:09:3408,AdministerSyringe,Succinylcholine,7,1,1,1,0,13:40:11:3783,
13:40:11:3783,Trash Syringe,Succinylcholine,7,1,1,1,1,13:40:25:9464,
13:40:26:6089,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 3 mL of Fentanyl
13:40:26:6089,Select Drug,Fentanyl,-,-,-,-,-,13:40:30:4330,
13:40:30:4330,Move Syringe,no,0.00,0,0,0,0,13:40:32:0830,
13:40:32:0830,Fill Syringe,Fentanyl,3,1,0,0,0,13:40:34:7342,
13:40:34:7342,Apply Lable,Fentanyl,3,1,1,0,0,13:40:36:3631,
13:40:36:3631,AdministerSyringe,Fentanyl,3,1,1,1,0,13:40:45:1935,
13:40:45:1935,Trash Syringe,Fentanyl,3,1,1,1,1,13:40:49:4416,
13:40:51:5868,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 1 mL of Fentanyl
13:40:51:5868,Select Drug,Fentanyl,-,-,-,-,-,13:40:58:2292,
13:40:58:2292,Move Syringe,no,0.00,0,0,0,0,13:40:59:9960,
13:40:59:9960,Fill Syringe,Fentanyl,1,1,0,0,0,13:41:04:9504,
13:41:04:9504,Apply Lable,Fentanyl,1,1,1,0,0,13:41:06:4897,
13:41:06:4897,AdministerSyringe,Fentanyl,1,1,1,1,0,13:41:08:4611,
13:41:08:4611,Trash Syringe,Fentanyl,1,1,1,1,1,13:41:10:6205,
13:41:11:8298,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 3 mL of Rocuronium
13:41:11:8298,Select Drug,Rocuronium,-,-,-,-,-,13:41:16:6643,
13:41:16:6643,Move Syringe,no,0.00,0,0,0,0,13:41:18:1162,
13:41:18:1162,Fill Syringe,Rocuronium,3,1,0,0,0,13:41:21:5784,
13:41:21:5784,Apply Lable,Rocuronium,3,1,1,0,0,13:41:24:0240,
13:41:24:0240,AdministerSyringe,Rocuronium,3,1,1,1,0,13:41:29:6130,
13:41:29:6130,Trash Syringe,Rocuronium,3,1,1,1,1,13:41:32:6819,
13:41:33:1787,New Task,Fentanyl,, ---,---,---,---,---,Prepare and administer 4 mL of Fentanyl
13:41:33:1787,Select Drug,Fentanyl,-,-,-,-,-,13:41:36:3575,
13:41:36:3575,Move Syringe,no,0.00,0,0,0,0,13:41:37:9579,
13:41:37:9579,Fill Syringe,Fentanyl,4,1,0,0,0,13:41:40:4431,
13:41:40:4431,Apply Lable,Fentanyl,4,1,1,0,0,13:41:41:7681,
13:41:41:7681,AdministerSyringe,Fentanyl,4,1,1,1,0,13:41:43:5910,
13:41:43:5910,Trash Syringe,Fentanyl,4,1,1,1,1,13:41:51:5464,
13:41:52:3581,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 5 mL of Vecuronium
13:41:52:3581,Select Drug,Vecuronium,-,-,-,-,-,13:41:57:3922,
13:41:57:3922,Move Syringe,no,0.00,0,0,0,0,13:41:59:8364,
13:41:59:8364,Fill Syringe,Vecuronium,5,1,0,0,0,13:42:01:9245,
13:42:01:9245,Apply Lable,Vecuronium,5,1,1,0,0,13:42:03:2165,
13:42:03:2165,AdministerSyringe,Vecuronium,5,1,1,1,0,13:42:04:9560,
13:42:04:9560,Trash Syringe,Vecuronium,5,1,1,1,1,13:42:09:9865,
13:42:10:5671,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 13 mL of Atropine
13:42:10:5671,Select Drug,Atropine,-,-,-,-,-,13:42:16:1596,
13:42:16:1596,Move Syringe,no,0.00,0,0,0,0,13:42:17:6461,
13:42:17:6461,Fill Syringe,Atropine,13,1,0,0,0,13:42:22:8485,
13:42:22:8485,Apply Lable,Atropine,13,1,1,0,0,13:42:24:2066,
13:42:24:2066,AdministerSyringe,Atropine,13,1,1,1,0,13:42:26:4761,
13:42:26:4761,Trash Syringe,Atropine,13,1,1,1,1,13:42:28:5547,
13:42:29:4661,New Task,Atropine,, ---,---,---,---,---,Prepare and administer 15 mL of Atropine
13:42:29:4661,Select Drug,Atropine,-,-,-,-,-,13:42:31:7357,
13:42:31:7357,Move Syringe,no,0.00,0,0,0,0,13:42:33:6834,
13:42:33:6834,Fill Syringe,Atropine,15,1,0,0,0,13:42:36:2507,
13:42:36:2507,Apply Lable,Atropine,15,1,1,0,0,13:42:37:8074,
13:42:37:8074,AdministerSyringe,Atropine,15,1,1,1,0,13:42:41:6842,
13:42:41:6842,Trash Syringe,Atropine,15,1,1,1,1,13:42:45:2634,
13:42:45:8931,New Task,Succinylcholine,, ---,---,---,---,---,Prepare and administer 8 mL of Succinylcholine
13:42:45:8931,Select Drug,Succinylcholine,-,-,-,-,-,13:42:55:0094,
13:42:55:0094,Move Syringe,no,0.00,0,0,0,0,13:42:56:3770,
13:42:56:3770,Fill Syringe,Succinylcholine,8,1,0,0,0,13:42:59:7250,
13:42:59:7250,Apply Lable,Succinylcholine,8,1,1,0,0,13:43:01:0661,
13:43:01:0661,AdministerSyringe,Succinylcholine,8,1,1,1,0,13:43:02:7721,
13:43:02:7721,Trash Syringe,Succinylcholine,8,1,1,1,1,13:43:06:4281,
13:43:06:9254,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 6 mL of Lidocaine
13:43:06:9254,Select Drug,Lidocaine,-,-,-,-,-,13:43:13:5907,
13:43:13:5907,Move Syringe,no,0.00,0,0,0,0,13:43:14:9760,
13:43:14:9760,Fill Syringe,Lidocaine,8,1,0,0,0,13:43:15:6397,
13:43:15:6397,Trash Syringe,Lidocaine,8,1,0,0,1,13:43:23:6406,
13:43:23:6406,Select Drug,Lidocaine,-,-,-,-,-,13:43:25:9412,
13:43:25:9412,Move Syringe,no,0.00,0,0,0,0,13:43:30:9365,
13:43:30:9365,Fill Syringe,Lidocaine,6,1,0,0,0,13:43:31:5336,
13:43:31:5336,Apply Lable,Lidocaine,6,1,1,0,0,13:43:33:0402,
13:43:33:0402,AdministerSyringe,Lidocaine,6,1,1,1,0,13:43:37:0495,
13:43:37:0495,Trash Syringe,Lidocaine,6,1,1,1,1,13:43:46:7013,
13:43:47:6949,New Task,Lidocaine,, ---,---,---,---,---,Prepare and administer 3 mL of Lidocaine
13:43:47:6949,Select Drug,Lidocaine,-,-,-,-,-,13:43:49:2841,
13:43:49:2841,Move Syringe,no,0.00,0,0,0,0,13:43:51:5994,
13:43:51:5994,Fill Syringe,Lidocaine,3,1,0,0,0,13:43:53:9522,
13:43:53:9522,Apply Lable,Lidocaine,3,1,1,0,0,13:43:59:0372,
13:43:59:0372,AdministerSyringe,Lidocaine,3,1,1,1,0,13:44:01:0092,
13:44:01:0092,Trash Syringe,Lidocaine,3,1,1,1,1,13:44:09:2416,
13:44:09:8874,New Task,Vecuronium,, ---,---,---,---,---,Prepare and administer 6 mL of Vecuronium
13:44:09:8874,Select Drug,Vecuronium,-,-,-,-,-,13:44:14:9525,
13:44:14:9525,Move Syringe,no,0.00,0,0,0,0,13:44:16:2390,
13:44:16:2390,Fill Syringe,Vecuronium,6,1,0,0,0,13:44:19:7348,
13:44:19:7348,Apply Lable,Vecuronium,6,1,1,0,0,13:44:21:2754,
13:44:21:2754,AdministerSyringe,Vecuronium,6,1,1,1,0,13:44:28:5453,
13:44:28:5453,Trash Syringe,Vecuronium,6,1,1,1,1,13:44:33:2572,
13:44:33:9696,New Task,Propofol,, ---,---,---,---,---,Prepare and administer 13 mL of Propofol
13:44:33:9696,Select Drug,Propofol,-,-,-,-,-,13:44:37:2980,
13:44:37:2980,Move Syringe,no,0.00,0,0,0,0,13:44:38:5678,
13:44:38:5678,Fill Syringe,Propofol,13,1,0,0,0,13:44:41:1032,
13:44:41:1032,Apply Lable,Propofol,13,1,1,0,0,13:44:42:5295,
13:44:42:5295,AdministerSyringe,Propofol,13,1,1,1,0,13:44:48:2203,
13:44:48:2203,Trash Syringe,Propofol,13,1,1,1,1,13:44:51:5306,
13:44:52:1601,New Task,Rocuronium,, ---,---,---,---,---,Prepare and administer 4 mL of Rocuronium
13:44:52:1601,Select Drug,Rocuronium,-,-,-,-,-,13:44:55:7692,
13:44:55:7692,Move Syringe,no,0.00,0,0,0,0,13:44:58:4326,
13:44:58:4326,Fill Syringe,Rocuronium,4,1,0,0,0,13:45:04:8364,
13:45:04:8364,Apply Lable,Rocuronium,4,1,1,0,0,13:45:06:3103,
13:45:06:3103,AdministerSyringe,Rocuronium,4,1,1,1,0,13:45:08:3147,
13:45:08:3147,Trash Syringe,Rocuronium,4,1,1,1,1,13:45:11:2495,

